,0,1
301,▁인하여,-7.66282
302,▁08,-7.66356
303,어,-7.67071
304,▁사용하여,-7.67092
305,▁굴착,-7.67462
306,다,-7.67642
307,▁차량,-7.67668
308,▁불안전한,-7.67917
309,10,-7.67978
310,시에는,-7.6847
311,▁부딪혀,-7.68677
312,▁상부에서,-7.70019
313,▁구조물,-7.7028
314,▁합판,-7.70434
315,6,-7.70734
316,▁않고,-7.71438
317,▁09,-7.71553
318,▁기초,-7.72148
319,▁따른,-7.73039
320,▁어깨,-7.73542
321,높이,-7.73931
322,▁굴삭기,-7.74086
323,되지,-7.74096
324,하던,-7.74357
325,▁완료,-7.74743
326,▁용접,-7.7485
327,▁체결,-7.7491
328,▁발생함,-7.75228
329,세,-7.75609
330,▁가시설,-7.76043
331,이던,-7.76184
332,▁볼트,-7.76243
333,▁들고,-7.76566
334,야,-7.7677
335,▁진행,-7.7682
336,호,-7.77897
337,▁실시,-7.77976
338,▁타격,-7.78171
339,▁위에서,-7.78907
340,보,-7.79047
341,▁의해,-7.79352
342,▁미,-7.79403
343,▁연결,-7.79707
344,▁중지,-7.79731
345,하면서,-7.79842
346,▁사전,-7.80229
347,▁적재,-7.80471
348,▁허리,-7.81195
349,▁손상,-7.81203
350,▁높이에서,-7.81211
351,▁잡고,-7.813
352,▁철골,-7.82043
353,▁해체작업,-7.8214
354,▁발목,-7.82335
355,▁충돌,-7.8244
356,▁철근에,-7.8286
357,8,-7.83113
358,개,-7.83281
359,▁철근을,-7.83947
360,치,-7.84518
361,mm,-7.85028
362,▁사고발생,-7.8511
363,▁병원,-7.86094
364,재,-7.86112
365,▁신축공사,-7.86785
366,▁내려오던,-7.8691
367,교,-7.87
368,▁해당,-7.87166
369,상태,-7.87394
370,▁파이프,-7.87418
371,▁여부,-7.87502
372,7,-7.87853
373,실,-7.88123
374,▁동료,-7.88361
375,▁가,-7.88514
376,▁흙막이,-7.88824
377,▁같이,-7.88997
378,▁시스템비계,-7.89467
379,목,-7.89477
380,▁않아,-7.89612
381,▁엄지손가락,-7.89701
382,▁하는,-7.89862
383,▁당,-7.89954
384,▁정,-7.90067
385,▁즉시,-7.90679
386,사고,-7.90787
387,▁것을,-7.9109
388,원,-7.9142
389,▁부위,-7.9217
390,내,-7.92292
391,▁함,-7.92556
392,▁와이어로프,-7.92689
393,▁진단,-7.92753
394,▁반,-7.92859
395,▁현장내,-7.92927
396,▁토사,-7.93036
397,▁발,-7.93049
398,▁기계,-7.93332
399,▁타워크레인,-7.93549
400,만,-7.93739
401,정,-7.9377
402,▁***,-7.93922
403,식,-7.94445
404,▁07,-7.94647
405,▁보고,-7.94726
406,▁때,-7.94958
407,▁행동,-7.95056
408,▁충격,-7.95183
409,▁아래로,-7.95233
410,▁지반,-7.95672
411,▁119,-7.957
412,▁형틀,-7.95727
413,▁신호수,-7.95852
414,▁B,-7.96161
415,▁박,-7.96233
416,▁등에,-7.9636
417,적,-7.96579
418,▁넘어지며,-7.9681
419,간,-7.97384
420,▁준수,-7.98184
421,▁기둥,-7.98379
422,▁설치를,-7.9934
423,▁-,-7.99357
424,에게,-7.99358
425,▁발등,-7.99686
426,있던,-7.9972
427,스,-7.99735
428,▁결과,-7.99953
429,▁철거,-8.00137
430,▁하던중,-8.00145
431,▁각재,-8.00244
432,하며,-8.00402
433,▁일부,-8.00741
434,▁베임,-8.00894
435,▁뒤로,-8.01009
436,▁전에,-8.01274
437,▁작업장,-8.01419
438,▁손,-8.01459
439,제,-8.02066
440,▁안,-8.0209
441,▁균형,-8.02095
442,▁있도록,-8.02379
443,▁가설,-8.02549
444,**),-8.02566
445,음,-8.02734
446,▁실시하여야,-8.0344
447,▁옹벽,-8.03614
448,9,-8.04361
449,▁띠장,-8.04372
450,▁기,-8.04796
451,▁수평,-8.05118
452,▁위,-8.05195
453,▁않은,-8.05264
454,부위,-8.0584
455,▁다리,-8.06781
456,H,-8.06792
457,▁안전모,-8.06897
458,▁상,-8.06982
459,▁필요한,-8.0703
460,▁작업시,-8.07211
461,▁다침,-8.07259
462,▁추락하여,-8.07597
463,▁하역,-8.07639
464,▁골절됨,-8.07704
465,▁주,-8.0791
466,▁계단실,-8.08024
467,*,-8.08307
468,다가,-8.08561
469,명이,-8.08624
470,▁인지하지,-8.08653
471,▁사이,-8.08919
472,▁사다리를,-8.09019
473,▁A,-8.09405
474,▁판넬,-8.09603
475,▁가격,-8.10284
476,20,-8.1059
477,▁지붕,-8.10596
478,▁신호,-8.10987
479,됨,-8.11188
480,▁손목,-8.11423
481,▁안전난간,-8.11696
482,▁안전대,-8.1207
483,▁부착,-8.12491
484,천,-8.12641
485,▁제작,-8.12655
486,빔,-8.12693
487,▁설치하고,-8.12752
488,장비,-8.12788
489,▁각,-8.12843
490,▁할,-8.12867
491,이나,-8.13131
492,우,-8.13323
493,▁하기,-8.13339
494,▁발목을,-8.13551
495,▁운전자,-8.13667
496,▁갱폼,-8.13848
497,▁접촉,-8.14138
498,▁검지,-8.14345
499,▁골절된,-8.14657
500,▁손을,-8.14892
501,▁것,-8.14923
502,▁하여,-8.1519
503,▁지게차,-8.15223
504,임,-8.15682
505,층으로,-8.15713
506,물,-8.15951
507,설치,-8.15993
508,판,-8.16008
509,까지,-8.16132
510,▁구조,-8.16142
511,▁치료,-8.16292
512,▁착용,-8.16386
513,▁회전,-8.16625
514,산,-8.16667
515,▁아래,-8.16696
516,▁끼어,-8.16788
517,▁작업대,-8.16936
518,▁떨어지면서,-8.17084
519,드시,-8.17103
520,▁**,-8.17352
521,▁부상을,-8.17488
522,▁청소,-8.17639
523,▁임,-8.17928
524,▁수직,-8.18132
525,▁확보,-8.18722
526,▁확인하고,-8.18838
527,▁맞음,-8.18947
528,▁50,-8.18948
529,▁수립,-8.19159
530,▁하부로,-8.1916
531,▁배치,-8.19259
532,소,-8.19409
533,▁시스템동바리,-8.19732
534,▁방지하기,-8.19942
535,아,-8.20413
536,▁방지,-8.20525
537,약,-8.20826
538,트,-8.20857
539,▁추락한,-8.20928
540,▁결속,-8.21061
541,▁양중,-8.21115
542,T,-8.21143
543,▁천정,-8.21467
544,▁주의,-8.21474
545,▁머리,-8.21505
546,▁고려하여,-8.21613
547,▁40,-8.21801
548,▁계획,-8.22112
549,라,-8.22118
550,▁다른,-8.22202
551,등,-8.22296
552,▁임의,-8.22318
553,씨,-8.2236
554,▁21,-8.22367
555,▁피재자,-8.23254
556,▁대,-8.23618
557,▁관리,-8.23687
558,▁불량,-8.24095
559,▁하나,-8.24195
560,▁눈,-8.24329
561,미터,-8.24823
562,통,-8.24928
563,11,-8.24981
564,▁검토,-8.25044
565,▁출입,-8.25267
566,▁지지,-8.25324
567,▁충분한,-8.25326
568,져,-8.25359
569,시설,-8.25551
570,자재,-8.25616
571,▁보강,-8.25631
572,력,-8.25986
573,▁자재가,-8.26298
574,▁발목이,-8.26312
575,▁통로,-8.26622
576,▁같은,-8.26731
577,▁19,-8.26834
578,▁건물,-8.27074
579,▁하중,-8.27242
580,▁등으로,-8.2737
581,운,-8.27418
582,▁상태로,-8.27526
583,▁와이어,-8.27849
584,▁유지,-8.281
585,▁추락함,-8.28272
586,▁재해자는,-8.28285
587,▁이탈,-8.28515
588,▁개구부,-8.28622
589,조로,-8.28899
590,▁틀비계,-8.29297
591,▁슬래브,-8.29379
592,▁전기,-8.29423
593,현장,-8.29517
594,▁당일,-8.29951
595,▁관리감독자,-8.30234
596,▁강관,-8.30249
597,▁작동,-8.30308
598,▁상부에,-8.30457
599,안,-8.30501
600,▁견고,-8.3089
601,▁설비,-8.31046
602,▁망치로,-8.31184
603,▁위에,-8.31707
604,▁방법,-8.31977
605,▁C,-8.32626
606,▁됨,-8.3293
607,▁사고자,-8.33051
608,▁<,-8.33192
609,▁밟아,-8.33586
610,▁서포트,-8.33592
611,석,-8.33603
612,▁간,-8.33718
613,▁것으로,-8.33757
614,▁1.5,-8.34039
615,▁구간,-8.34081
616,▁목재,-8.34625
617,▁내려,-8.34713
618,▁외,-8.34738
619,▁튀어,-8.34856
620,별,-8.34857
621,▁손등,-8.34982
622,드,-8.34995
623,▁이송,-8.35201
624,▁고,-8.35259
625,▁취급,-8.35285
626,▁장,-8.35286
627,▁외벽,-8.35472
628,▁내려오다,-8.35603
629,량,-8.35822
630,▁석재,-8.36052
631,▁알폼,-8.36053
632,톤,-8.36077
633,▁사용하여야,-8.36155
634,▁전선,-8.36201
635,사이에,-8.36207
636,▁화재,-8.36237
637,▁주차장,-8.36298
638,▁적재함,-8.36467
639,▁가슴,-8.36686
640,▁몸의,-8.36697
641,▁오,-8.36923
642,▁25,-8.37073
643,▁가공,-8.37723
644,0,-8.37869
645,▁준비,-8.38097
646,12,-8.38128
647,▁덮개,-8.38162
648,▁통증을,-8.38462
649,유,-8.38528
650,▁길이,-8.38839
651,▁진료,-8.38967
652,P,-8.39061
653,번지,-8.39157
654,▁붕괴,-8.39335
655,▁설치하는,-8.39627
656,▁없는,-8.39768
657,▁천공,-8.39898
658,▁조,-8.39926
659,▁터파기,-8.39934
660,▁인지,-8.40015
661,체,-8.40065
662,▁하차,-8.4051
663,▁펌프카,-8.40692
664,▁통,-8.40853
665,▁못,-8.40864
666,▁통해,-8.41029
667,되면서,-8.41333
668,▁부분,-8.41497
669,▁18,-8.41661
670,▁중량물,-8.41739
671,▁금지,-8.41829
672,▁지지대,-8.41887
673,▁타일,-8.41988
674,하거나,-8.42005
675,▁낙하하여,-8.42154
676,▁안전한,-8.42156
677,▁파손,-8.42229
678,▁신,-8.42307
679,▁관련,-8.42343
680,김,-8.42391
681,▁사망,-8.42737
682,▁탈락,-8.42832
683,▁통증이,-8.42895
684,▁마치고,-8.42995
685,▁하부에,-8.43229
686,C,-8.43273
687,▁유무,-8.43302
688,▁물,-8.43326
689,▁17,-8.43422
690,▁굴착기,-8.43494
691,▁추정,-8.43522
692,▁이용,-8.4385
693,▁부,-8.43937
694,▁06,-8.44053
695,▁이후,-8.44121
696,▁최,-8.4419
697,▁작업방법,-8.44274
698,▁데크플레이트,-8.44503
699,하였으나,-8.44674
700,▁호스,-8.4501
701,▁안전고리,-8.4503
702,▁유,-8.45047
703,계획,-8.45302
704,계,-8.45314
705,2.,-8.45327
706,▁핸드그라인더,-8.45478
707,재해자,-8.45826
708,▁빔,-8.46041
709,▁도로,-8.46103
710,당,-8.46122
711,▁이상이,-8.46181
712,하다,-8.462
713,▁항타기,-8.46465
714,▁운반중,-8.46482
715,장치,-8.46533
716,거나,-8.46609
717,▁받음,-8.47092
718,▁없,-8.47269
719,▁조정,-8.47338
720,▁인근,-8.47438
721,위,-8.47564
722,▁정도,-8.47807
723,▁이동하던,-8.47877
724,▁갑자기,-8.47886
725,▁당함,-8.48003
726,▁하다가,-8.48282
727,▁병원으로,-8.48454
728,▁있어,-8.48487
729,거푸집,-8.48525
730,▁안전벨트,-8.48539
731,▁블록,-8.49058
732,남,-8.49064
733,▁고리,-8.49204
734,▁재,-8.49283
735,kg,-8.49397
736,▁무리한,-8.49649
737,발,-8.49674
738,방법,-8.49999
739,▁한쪽,-8.50151
740,▁근로자에게,-8.5025
741,▁맞아,-8.50443
742,▁임시,-8.50578
743,▁04,-8.50612
744,방,-8.50891
745,▁접질림,-8.50943
746,▁하,-8.50995
747,▁입은,-8.51141
748,▁자재에,-8.51272
749,▁약지,-8.51334
750,▁빠지면서,-8.5147
751,▁세대,-8.51486
752,▁손이,-8.51592
753,▁수행,-8.51612
754,▁반입,-8.51931
755,▁우려,-8.51994
756,F,-8.52016
757,여,-8.52088
758,▁안전성,-8.52147
759,▁배근,-8.52212
760,위에서,-8.5222
761,▁부족,-8.52289
762,▁등이,-8.52677
763,금,-8.52794
764,정도,-8.53004
765,배관,-8.5306
766,그림,-8.53134
767,▁운전원,-8.53159
768,▁사,-8.53185
769,▁비,-8.53218
770,림,-8.53279
771,▁갈비뼈,-8.53299
772,토,-8.53331
773,▁사다리에서,-8.53376
774,▁퇴근,-8.53531
775,00),-8.53605
776,려,-8.53734
777,▁장소,-8.53769
778,▁03,-8.53814
779,▁타박상,-8.53852
780,되도록,-8.53875
781,류,-8.53883
782,▁주장,-8.53954
783,▁교체,-8.53996
784,반,-8.54083
785,바,-8.54098
786,▁102,-8.54125
787,S,-8.5415
788,▁중에,-8.54367
789,▁들어,-8.54528
790,▁타격하여,-8.54576
791,▁떨어진,-8.54629
792,▁미끄러지며,-8.5465
793,▁충분,-8.54886
794,▁기존,-8.55117
795,▁본인,-8.55233
796,▁강,-8.55326
797,▁분리,-8.55436
798,▁조작,-8.5556
799,하다가,-8.55602
800,▁추진,-8.5561
801,▁설치작업,-8.55632
802,▁헛딛어,-8.55702
803,점,-8.55744
804,▁엄지,-8.55774
805,▁단열재,-8.55816
806,어야,-8.55826
807,▁파열,-8.55846
808,질,-8.56149
809,▁상황,-8.56293
810,▁바닥에서,-8.56685
811,▁덤프트럭,-8.56793
812,▁승인,-8.56864
813,하던중,-8.56943
814,비,-8.5723
815,▁맨홀,-8.5731
816,▁되어,-8.57405
817,▁동시,-8.57509
818,러,-8.57511
819,▁고소작업대,-8.57579
820,▁설치하여,-8.58011
821,공구,-8.58046
822,▁급,-8.58171
823,15,-8.58245
824,▁아니,-8.58364
825,▁돌,-8.58401
826,▁신고,-8.58557
827,A,-8.58626
828,줄,-8.58632
829,될,-8.58642
830,발생,-8.5872
831,(2,-8.58748
832,▁수술,-8.59335
833,▁판단,-8.59365
834,▁사용하는,-8.59369
835,▁대하여,-8.59391
836,▁1.,-8.59551
837,해야,-8.6001
838,▁무리,-8.60081
839,▁교육,-8.60153
840,▁보조,-8.60375
841,▁24,-8.60389
842,▁전도되어,-8.60444
843,▁잘못,-8.60706
844,해체,-8.60748
845,▁수직재,-8.60955
846,▁우마,-8.61061
847,▁공구,-8.6116
848,기구,-8.61214
849,▁철판,-8.61335
850,▁내려오다가,-8.61371
851,▁정리정돈,-8.61422
852,▁데크,-8.6143
853,▁손으로,-8.61737
854,▁05,-8.61947
855,▁통증,-8.6226
856,50,-8.62323
857,▁옆,-8.6255
858,▁무게,-8.62719
859,구간에서,-8.63088
860,▁01,-8.63535
861,▁결정,-8.63621
862,▁관,-8.63715
863,작업자,-8.63885
864,▁안전조치,-8.63989
865,양,-8.64479
866,여부,-8.64523
867,▁종료,-8.64546
868,문,-8.64615
869,▁재료,-8.64785
870,▁올라가,-8.64999
871,▁얼굴,-8.65012
872,▁순서,-8.65033
873,철근,-8.65681
874,▁접근,-8.65712
875,▁전원,-8.65743
876,▁입원,-8.66056
877,▁02,-8.66333
878,▁운전,-8.66498
879,▁파이프를,-8.67005
880,▁취,-8.67103
881,회,-8.67315
882,시간,-8.67494
883,▁앞,-8.67496
884,▁어깨에,-8.67573
885,하였으며,-8.67579
886,▁휴식,-8.67637
887,▁사실,-8.67785
888,▁넘어진,-8.67821
889,▁엘리베이터,-8.67893
890,포,-8.68282
891,▁23,-8.68305
892,외,-8.68354
893,▁단순과실,-8.68516
894,있는,-8.68521
895,▁시행,-8.68542
896,▁팔꿈치,-8.68584
897,▁101,-8.6865
898,▁드릴,-8.69039
899,▁파일,-8.6911
900,표,-8.69122
901,▁하지,-8.69174
902,▁내용,-8.69228
903,▁된,-8.693
904,▁자재정리,-8.69745
905,▁산재,-8.6987
906,▁조사,-8.69977
907,부분,-8.70008
908,▁양,-8.70144
909,▁벽돌,-8.70524
910,열,-8.70529
911,▁관한,-8.70578
912,▁힘을,-8.70666
913,▁서,-8.70684
914,▁골절이,-8.7069
915,D,-8.7071
916,방향,-8.70725
917,▁선정,-8.70816
918,▁같다,-8.70892
919,▁본,-8.7101
920,▁토류판,-8.71053
921,13,-8.7111
922,▁트럭,-8.71157
923,▁염좌,-8.71167
924,▁후진,-8.71324
925,B,-8.71335
926,▁방향,-8.71724
927,병원,-8.72196
928,마,-8.72224
929,▁거치,-8.72284
930,▁설계,-8.72356
931,▁허벅지,-8.72367
932,t,-8.72471
933,결과,-8.72495
934,안전,-8.72568
935,▁팔,-8.7262
936,하였음,-8.72788
937,▁미착용,-8.72811
938,린,-8.72882
939,▁X,-8.72952
940,▁상승,-8.72968
941,▁리프트,-8.73067
942,▁구간에서,-8.73268
943,▁28,-8.73271
944,▁있으므로,-8.73448
945,▁천장,-8.73472
946,▁낙상,-8.73485
947,▁못을,-8.73492
948,▁22,-8.73639
949,▁단순,-8.73656
950,▁낙하물,-8.73674
951,▁장소에,-8.73835
952,▁보호,-8.73934
953,▁상부로,-8.73981
954,비계,-8.74053
955,▁근무,-8.74194
956,설비,-8.74258
957,▁새끼손가락,-8.74328
958,▁없음,-8.7439
959,16,-8.74504
960,▁난간,-8.74584
961,▁빠져,-8.74593
962,▁계단에서,-8.74594
963,▁적정,-8.74651
964,▁상차,-8.74665
965,▁폭,-8.74719
966,▁형틀목공,-8.75144
967,▁변형,-8.75282
968,▁예방,-8.75436
969,▁근로복지공단,-8.75569
970,▁후송,-8.75606
971,▁받고,-8.75736
972,터,-8.75908
973,▁적재된,-8.75948
974,▁바람,-8.7607
975,▁발생된,-8.76177
976,무,-8.76203
977,▁처리,-8.76216
978,하였고,-8.76341
979,▁발가락,-8.76395
980,01,-8.764
981,▁못하여,-8.7644
982,적으로,-8.76487
983,e,-8.76509
984,▁재해가,-8.76601
985,병원으로,-8.77018
986,영,-8.77107
987,▁동,-8.7711
988,▁통제,-8.77139
989,종,-8.77182
990,근,-8.77183
991,▁철근이,-8.77326
992,▁하였으나,-8.77529
993,▁개인,-8.77559
994,쪽,-8.7795
995,판넬,-8.77987
996,▁다리가,-8.78008
997,미,-8.78025
998,V,-8.78051
999,▁지하주차장,-8.78111
1000,▁내부에서,-8.78247
1001,▁포함,-8.78293
1002,강,-8.78443
1003,▁받아,-8.78454
1004,▁E,-8.78468
1005,▁의하여,-8.78522
1006,하부,-8.7867
1007,으며,-8.7867
1008,서는,-8.7869
1009,대로,-8.7875
1010,▁투입,-8.78751
1011,▁지면에,-8.79042
1012,▁시멘트,-8.79064
1013,▁기타,-8.79115
1014,▁원인,-8.79312
1015,~,-8.79315
1016,▁잘,-8.79416
1017,▁정강이,-8.79497
1018,▁미설치,-8.79528
1019,▁넘어지는,-8.79574
1020,▁협소,-8.79588
1021,지구,-8.79599
1022,▁목격자,-8.79785
1023,압,-8.79899
1024,40,-8.79972
1025,▁공간,-8.80066
1026,▁내려오는,-8.80102
1027,▁실수로,-8.80368
1028,▁폐기물,-8.80422
1029,▁가설계단,-8.80428
1030,▁전달,-8.80467
1031,▁교량,-8.80518
1032,항,-8.80569
1033,(1,-8.80661
1034,▁현재,-8.80691
1035,로프,-8.80717
1036,▁계속,-8.80838
1037,▁00,-8.81055
1038,▁골절상을,-8.81153
1039,▁지시,-8.81369
1040,14,-8.81372
1041,a,-8.81446
1042,▁위로,-8.81719
1043,▁발견,-8.81768
1044,되어야,-8.82001
1045,▁설치한,-8.82135
1046,▁남,-8.82177
1047,▁설치되어,-8.82192
1048,▁앞으로,-8.82193
1049,▁작성,-8.82197
1050,군,-8.82268
1051,골절,-8.82332
1052,▁실족,-8.82372
1053,▁맞,-8.82421
1054,▁타,-8.82468
1055,▁협착되어,-8.82606
1056,속,-8.82801
1057,▁자,-8.82865
1058,▁과실,-8.82963
1059,▁발생하지,-8.83046
1060,▁사고로,-8.83135
1061,장소,-8.83172
1062,▁보호구,-8.83234
1063,▁안전난간대,-8.83271
1064,▁폼,-8.83465
1065,▁장갑이,-8.83466
1066,▁배수,-8.83487
1067,▁끝,-8.83502
1068,▁업무,-8.83527
1069,▁검사,-8.83758
1070,▁난간대,-8.83774
1071,▁침하,-8.83883
1072,▁붐대,-8.83919
1073,▁반출,-8.8443
1074,감,-8.84441
1075,▁선,-8.84495
1076,▁사고입니다,-8.84548
1077,▁관로,-8.84776
1078,▁유도,-8.84777
1079,▁발판에서,-8.85033
1080,▁차,-8.85041
1081,▁잃어,-8.85104
1082,▁아웃트리거,-8.85203
1083,번째,-8.85221
1084,▁거푸집이,-8.85369
1085,▁된다,-8.8545
1086,▁미장,-8.85474
1087,▁수평재,-8.85538
1088,▁상단,-8.85618
1089,▁개인보호구,-8.85836
1090,07,-8.85892
1091,▁레미콘,-8.85914
1092,▁측면,-8.86007
1093,-1,-8.86024
1094,▁간격,-8.86546
1095,▁시작,-8.86593
1096,▁화상,-8.86622
1097,▁가능한,-8.86649
1098,▁103,-8.86651
1099,▁유리,-8.86796
1100,저,-8.86823
