,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
36,C-06-2015,5.0,5.2,,,(1),(가),,,,정보,s,,현장 배합 모르타르,,,,,,,,,,,
37,C-06-2015,5.0,5.2,,,(1),(나),,,,정보,s,,기성 배합 모르타르,,,,,,,,,,,
38,C-06-2015,5.0,5.2,,,(1),(다),,,,정보,s,,접착제,,,,,,,,,,,
39,C-06-2015,5.0,5.2,,,(1),(라),,,,정보,s,,충전재,,,,,,,,,,,
40,C-06-2015,5.0,5.2,,,(1),(마),,,,정보,s,,신축 줄눈재,,,,,,,,,,,
41,C-06-2015,5.0,5.2,,,(2),,,,정보,,,,붙임 재료 배합방법,,,,,,,,,,,
42,C-06-2015,5.0,5.2,,,(2),(가),,,,정보,m,,습식 방법,,,,,,,,,,,
43,C-06-2015,5.0,5.2,,,(2),(가),①,,,정보,s,,삽 등을 이용한 인력 배합,,,,,,,,,,,
44,C-06-2015,5.0,5.2,,,(2),(가),②,,,정보,s,,이동식 믹서(회전날)를 이용한 인력 배합,,,,,,,,,,,
45,C-06-2015,5.0,5.2,,,(2),(가),③,,,정보,s,,고정식 믹서를 이용한 기계 배합,,,,,,,,,,,
46,C-06-2015,5.0,5.2,,,(2),(나),,,,정보,m,,"건식 방법 내장타일 및 내장용 모자이크 타일, 바닥 타일 등 붙이기에 사용하는 접착제를 이용한 방법
 ※ 접착제는 냄새 등으로 환기가 되지 않을 시는 근로자 및 거주민에게 유해할 수 있으므로 접착제 선정 시 안전한 제품을 선정하여야 한다.",,,,,,,,,,,
47,C-06-2015,5.0,5.2,,,(3),,,,규정,,,,붙임 재료 배합작업 시 안전조치 사항,,,,,,,,,,,
48,C-06-2015,5.0,5.2,,,(3),(가),,,,규정,,,공통 일반 수칙,,,,,,,,,,,
49,C-06-2015,5.0,5.2,,,(3),(가),①,,,규정,m,,"시멘트 포대를 뜯어 사용할 경우에는 시멘트가 날리지 않도록 천천히 작업을 실시하고, 방진마스크 등을 착용하도록 한다.",,,,,,,,,,,
50,C-06-2015,5.0,5.2,,,(3),(가),②,,,규정,m,,인력 배합 작업 시에는 적정 휴식시간을 갖도록 하고 삽질 때마다 가능한 허리를 펴도록 한다.,,,,,,,,,,,
51,C-06-2015,5.0,5.2,,,(3),(가),③,,,규정,m,,근로자는 코팅장갑이나 고무장갑을 착용하여 시멘트가 직접적으로 손 등에 묻지 않도록 조치한다.,,,,,,,,,,,
52,C-06-2015,5.0,5.2,,,(3),(가),④,,,규정,m,,"작업자는 정해진 동선으로 보행토록 하고, 관계 근로자 외 출입을 통제한다.",,,,,,,,,,,
53,C-06-2015,5.0,5.2,,,(3),(가),⑤,,,규정,m,,"붙임 재료 배합작업 시 사용하는 배합 용기는 정해진 용도의 것을 사용하고, 화재·폭발 우려가 있는 폐드럼통 등을 가스 절단하여 사용하여서는 안 된다.",,,,,,,,,,,
54,C-06-2015,5.0,5.2,,,(3),(나),,,,규정,,,삽 등을 이용한 인력 배합 작업,,,,,,,,,,,
55,C-06-2015,5.0,5.2,,,(3),(나),①,,,규정,m,,삽 또는 흙손 등을 사용하여 붙임 재료(배합모르타르 등)를 배합하는 경우에는 요통 재해를 예방하기 위하여 사전에 준비운동을 실시한다.,,,,,,,,,,,
56,C-06-2015,5.0,5.2,,,(3),(나),②,,,규정,m,,"근로자 체력에 맞는 배합량을 조절하고, 허리에 힘을 주어 삽질하지 않도록 작업 전 주지시킨다.",,,,,,,,,,,
57,C-06-2015,5.0,5.2,,,(3),(다),,,,규정,,,이동식 믹서(회전날)를 이용한 배합 작업,,,,,,,,,,,
58,C-06-2015,5.0,5.2,,,(3),(다),①,,,규정,m,,이동식 믹서 사용 작업 시에는 안전장갑을 착용한 상태에서 회전날의 이상 여부를 확인하거나 회전 날에 접근하지 않도록 사전에 작업자에게 주지시킨다.,,,,,,,,,,,
59,C-06-2015,5.0,5.2,,,(3),(다),②,,,규정,m,,회전날을 이용한 배합 시에는 모르타르 등이 비산하지 않도록 작업구간 주변에 보호울을 설치한다.,,,,,,,,,,,
60,C-06-2015,5.0,5.2,,,(3),(다),③,,,규정,m,,"이동식 믹서를 이용한 배합 작업 시에는 이동식 믹서의 절연 여부, 회전날의 고정상태 및 이동 전선의 배선상태 등 이상 유무를 작업 전 확인한다.",,,,,,,,,,,
61,C-06-2015,5.0,5.2,,,(3),(다),④,,,규정,m,,이동식 믹서의 전선을 연결 또는 제거 시에는 전원을 차단한 상태에서 작업하도록 한다.,,,,,,,,,,,
62,C-06-2015,5.0,5.2,,,(3),(라),,,,규정,,,고정식 믹서를 이용한 기계 배합,,,,,,,,,,,
63,C-06-2015,5.0,5.2,,,(3),(라),①,,,규정,m,,"고정식 믹서의 분전반은 단독으로 설치하고, 감전재해 예방을 위하여 충전부가 노출되지 않도록 한다.",,,,,,,,,,,
64,C-06-2015,5.0,5.2,,,(3),(라),②,,,규정,m,,"가설 전선은 바닥에서 띄워서 배선하는 것을 원칙으로 하고, 부득이 바닥으로 배선하는 경우에는 절연이 파괴되지 않도록 반드시 보호덮개를 설치한다.",,,,,,,,,,,
65,C-06-2015,5.0,5.2,,,(3),(라),③,,,규정,m,,"고정식 믹서의 모터 등은 절연상태, 동력 전달부 의 방호 덮개 설치 상태를 수시로 점검하여 그 성능이 항상 유지되도록 관리하여야 한다.",,,,,,,,,,,
66,C-06-2015,5.0,5.3,,,,,,,규정,,,바탕처리 작업(바탕면 미장 및 타일 나누기 작업 등),,,,,,,,,,,,
67,C-06-2015,5.0,5.3,,,(1),,,,_x0008_,정보,,,바탕 만들기 등 작업,,,,,,,,,,,
68,C-06-2015,5.0,5.3,,,(1),(가),,,,정보,m,,모르타르 바탕,,,,,,,,,,,
69,C-06-2015,5.0,5.3,,,(1),(나),,,,정보,m,,"콘크리트 바탕 및 기타 바탕 (콘크리트 타설면, 콘크리트 블록면, 경량기포 콘크리트면, 시멘트 압출 성형판 등을 바탕으로 사용)",,,,,,,,,,,
70,C-06-2015,5.0,5.3,,,(1),(다),,,,정보,m,,바탕처리(물 축이기 및 청소),,,,,,,,,,,
71,C-06-2015,5.0,5.3,,,(1),(라),,,,정보,m,,타일 나누기,,,,,,,,,,,
72,C-06-2015,5.0,5.3,,,(2),,,,,규정,,,바탕처리 작업 시 안전조치 사항,,,,,,,,,,,
73,C-06-2015,5.0,5.3,,,(2),(가),,,,규정,m,,작업 중 물고임에 의한 미끄럼을 예방하기 위해 적정 기울기를 유지한다.,,,,,,,,,,,
74,C-06-2015,5.0,5.3,,,(2),(나),,,,규정,m,,"타일 나누기 작업 및 수직․수평을 유지하기 위하여 설치하는 실의 고정못은 실의 장력에 의해 빠지지 않도록 견고히 고정하고, 작업자는 보안경 등 개인보호구를 착용하여야 한다.",,,,,,,,,,,
75,C-06-2015,5.0,5.3,,,(2),(다),,,,규정,m,,규준 타일 붙이기 작업 시 시멘트의 수축량 크기 증가로 타일이 떨어져 하부 근로자를 타격할 우려가 높으므로 시멘트 뿌리는 것을 금지하여야 한다.,,,,,,,,,,,
76,C-06-2015,5.0,5.3,,,(2),(라),,,,규정,m,,벽체 타일 바탕 만들기 및 타일 나누기 작업 시에는 추락재해 예방을 위하여 작업여건과 진행공종에 부합하는 작업 발판을 설치하여 작업 공간을 확보하여야 한다.,,,,,,,,,,,
77,C-06-2015,5.0,5.4,,,,,,,규정,,,타일 가공 작업,,,,,,,,,,,,
78,C-06-2015,5.0,5.4,,,(1),,,,,정보,m,,타일 가공 공구,,,,,,,,,,,
79,C-06-2015,5.0,5.4,,,(1),(가),,,,정보,s,,집게,,,,,,,,,,,
80,C-06-2015,5.0,5.4,,,(1),(나),,,,정보,s,,타일 커터,,,,,,,,,,,
81,C-06-2015,5.0,5.4,,,(1),(다),,,,정보,s,,핸드 그라인더,,,,,,,,,,,
82,C-06-2015,5.0,5.4,,,(1),(라),,,,정보,s,,핸드 드릴 등,<그림 9>,,,,,,,,,,
83,C-06-2015,5.0,5.4,,,(2),,,,,규정,,,타일 가공 작업 시 안전조치 사항,,,,,,,,,,,
84,C-06-2015,5.0,5.4,,,(2),(가),,,,규정,m,,타일 가공 작업 중 주변의 잔여 자재 등은 즉시 치우는 등 청소를 실시한다.,,,,,,,,,,,
85,C-06-2015,5.0,5.4,,,(2),(나),,,,규정,m,,"다량의 자재를 절단하는 가공 작업 시에는 가공 공구를 바닥면에 설치하여 허리를 굽힌 상태에서 작업하는 것을 지양하고, 별도의 작업대에 가공공구를 설치하도록 한다.",,,,,,,,,,,
86,C-06-2015,5.0,5.4,,,(2),(다),,,,규정,m,,절단기로 타일을 절단 시에는 절단면을 가볍게 누른 상태로 손은 가능한 멀리 잡도록 절단 자세를 취한다.,,,,,,,,,,,
87,C-06-2015,5.0,5.4,,,(2),(라),,,,규정,m,,"절단기로 타일을 절단 시에는 자재가 절단 중 움직이지 않도록 평탄한 곳에 설치하고, 1회에 한 장씩 차례차례 절단하도록 한다.",,,,,,,,,,,
88,C-06-2015,5.0,5.4,,,(2),(마),,,,규정,m,,"타일 가공은 별도의 작업대에서 하고, 말비계, 틀비계, 강관비계 등 상부의 작업발판에서 가공하는 것을 지양한다.",,,,,,,,,,,
89,C-06-2015,5.0,5.4,,,(2),(바),,,,규정,m,,핸드 그라인더 등 연삭숫돌은 회전 부위에 방호덮개를 반드시 설치하여야 한다.,,,,,,,,,,,
90,C-06-2015,5.0,5.4,,,(2),(사),,,,규정,m,,"연삭숫돌은 작업 시작 전에 결함 유무를 확인하고, 제조사에서 정한 최고 사용 회전속도를 초과하여 사용하여서는 아니 된다.",,,,,,,,,,,
91,C-06-2015,5.0,5.4,,,(2),(아),,,,규정,m,,타일 가공 작업 시에는 타일 조각의 비산으로 인한 눈 등 신체 부위의 부상 방지를 위하여 보안경 등 당해 작업에 부합하는 개인보호구를 착용하여야 한다.,,,,,,,,,,,
92,C-06-2015,5.0,5.4,,,(2),(자),,,,규정,m,,타일 가공 작업 시에는 핸드 그라인더 등으로 인해 발생된 분진이 확산되지 않도록 집진설비를 설치하거나 외부로 배출되도록 환기설비를 설치하여야 한다.,,,,,,,,,,,
93,C-06-2015,5.0,5.5,,,,,,,규정,,,타일 줄 눈 및 타일 붙이기 작업,,,,,,,,,,,,
94,C-06-2015,5.0,5.5,,,(1),,,,,정보,m,,타일 붙임 공법의 분류,,,,,,,,,,,
95,C-06-2015,5.0,5.5,,,(1),(가),,,,정보,s,,"떠붙임공법, 개량 떠붙임공법",,,,,,,,,,,
96,C-06-2015,5.0,5.5,,,(1),(나),,,,정보,s,,"압착 붙임 공법, 개량 압착 붙임 공법, 유닛 타일 압착공법",,,,,,,,,,,
97,C-06-2015,5.0,5.5,,,(1),(다),,,,정보,s,,접착 붙임 공법,,,,,,,,,,,
98,C-06-2015,5.0,5.5,,,(1),(라),,,,정보,s,,판형붙임공법(타일거푸집 선부착 공법),,,,,,,,,,,
99,C-06-2015,5.0,5.5,,,(1),(마),,,,정보,s,,동시 줄눈 공법,,,,,,,,,,,
100,C-06-2015,5.0,5.5,,,(2),,,,,규정,,,타일줄눈 및 타일 붙이기 작업 시 안전조치 사항,,,,,,,,,,,
101,C-06-2015,5.0,5.5,,,(2),(가),,,,규정,m,,타일줄눈 및 타일 붙이기 작업 시에는 타일이 탈락되는 것을 방지하기 위하여 타일의 적정한 바탕면 처리 및 타일의 종류와 공법에 부합하는 붙임 재료를 선택하여 타일 붙이기 작업을 수행하여야 한다.,,,,,,,,,,,
102,C-06-2015,5.0,5.5,,,(2),(나),,,,규정,m,,"작업구간에는 작업자의 작업 동선을 고려하여 돌출물 등 장애물이 없도록 하고, 작업장 및 통로바 닥은 미끄러지지 않도록 타일 잔여 자재 등에 대하여 작업 전 청소하는 등의 조치를 하여야 한다.",,,,,,,,,,,
103,C-06-2015,5.0,5.5,,,(2),(다),,,,규정,m,,타일 붙이기 작업 시에는 타일의 뒷발 모양에 따른 붙임 시간(Open Time)을 준수하여 적정한 접착강도를 확보하여야 한다.,,,,,,,,,,,
104,C-06-2015,5.0,5.5,,,(2),(라),,,,규정,m,,"타일줄눈 및 타일 붙이기 작업 시에는 작업여건에 부합하는 안전한 구조의 작업발판을 설치하여야 하며, 페인트 통, 박스 등을 작업발판으로 사용하여서는 안 된다.",,,,,,,,,,,
105,C-06-2015,5.0,5.5,,,(2),(마),,,,규정,m,,"작업발판의 틈은 3cm 이내로 하고, 작업발판의 단부에는 안전 난간 및 발끝막이 판을 설치하여야 한다.",,,,,,,,,,,
106,C-06-2015,5.0,5.5,,,(2),(바),,,,규정,m,,타일 붙이기 작업구간에는 작업발판으로 통하는 안전한 구조의 가설통로를 확보하여야 한다.,,,,,,,,,,,
107,C-06-2015,5.0,5.5,,,(2),(사),,,,규정,m,,타일 붙이기 작업 시에는 사다리를 작업발판으로 사용하지 않도록 하여야 한다.,,,,,,,,,,,
108,C-06-2015,5.0,5.5,,,(2),(아),,,,규정,m,,타일 붙이기 작업 시에는 안전모 등 개인보호구 착용 상태를 수시 확인하여야 한다.,,,,,,,,,,,
109,C-06-2015,5.0,5.5,,,(2),(자),,,,규정,m,,"한 번에 넓은 범위의 줄눈 넣기 작업을 수행하는 경우에는 허리, 손 등에 무리한 힘이 가해져 전도, 추락 등의 재해가 발생하지 않도록 적당한 작업 범위를 설정하고 무리한 작업을 수행하여서는 아니 된다.",,,,,,,,,,,
110,C-06-2015,5.0,5.5,,,(2),(차),,,,규정,m,,외부 비계 상에서의 타일 붙이기 작업 시에는 추락방지를 위한 제반 조치를 취하여야 한다.,,,,,,,,,,,
111,C-06-2015,5.0,5.5,,,(2),(카),,,,규정,m,,건물 내부 공간에서의 타일 붙이기 작업 시에는 적정 조도를 확보하여야 한다.,,,,,,,,,,,
112,C-06-2015,5.0,5.5,,,(2),(타),,,,규정,m,,타일 시공 시에는 추락방지를 위한 제반 조치를 취하도록 한다.,,,,,,,,,,,
113,C-06-2015,5.0,5.5,,,(2),(파),,,,규정,m,,천장 타일 붙이기 작업 시 작업높이가 확보되지 않을 경우 적절한 작업발판을 설치한다.,,,,,,,,,,,
114,C-06-2015,5.0,5.5,,,(2),(하),,,,규정,m,,"천장 타일 붙이기 작업 시 습식, 건식 등 작업 특성을 고려하여 붙인 타일이 탈락되지 않도록 작업을 시행하여야 한다.",,,,,,,,,,,
115,C-06-2015,5.0,5.6,,,,,,,규정,,,타일 보양 및 청소 작업,,,,,,,,,,,,
116,C-06-2015,5.0,5.6,,,(1),,,,,정보,m,,타일 보양의 종류,,,,,,,,,,,
117,C-06-2015,5.0,5.6,,,(1),(가),,,,정보,s,,직사광선 또는 풍우 : 시트 등 보양,,,,,,,,,,,
118,C-06-2015,5.0,5.6,,,(1),(나),,,,정보,s,,한중 공사 시 동해 또는 급격한 온도변화 : 난방 보온 등 보양,,,,,,,,,,,
119,C-06-2015,5.0,5.6,,,(1),(다),,,,정보,s,,타일 붙인 후 3일 : 진동 및 보행 금지,,,,,,,,,,,
120,C-06-2015,5.0,5.6,,,(1),(라),,,,정보,s,,줄눈 넣은 후 경화 불량 또는 24시간 이내 비가 올 우려가 있는 경우 : 폴리에틸렌 필름 차단 보양 등,,,,,,,,,,,
121,C-06-2015,5.0,5.6,,,(2),,,,,규정,,,청소작업,,,,,,,,,,,
122,C-06-2015,5.0,5.6,,,(2),(가),,,,규정,m,,"타일 면에 붙은 불결한 것, 모르타르, 시멘트 풀 등 제거 : 손, 헝겊 또는 스펀지 등으로 물을 축여 깨끗이 씻은 후 마른 헝겊으로 닦아냄",,,,,,,,,,,
123,C-06-2015,5.0,5.6,,,(2),(나),,,,규정,m,,공업용 염산 30배 용액 : 물로 산 성분 완전히 제거,,,,,,,,,,,
124,C-06-2015,5.0,5.6,,,(2),(다),,,,규정,m,,타일 부착 접착제 : 승인된 용제로 깨끗이 청소,,,,,,,,,,,
125,C-06-2015,5.0,5.6,,,(2),(라),,,,규정,m,,그라우팅 : 타일 전체 청소 등,,,,,,,,,,,
126,C-06-2015,5.0,5.6,,,(3),,,,,규정,,,타일 보양 및 청소작업 시 안전조치 사항,,,,,,,,,,,
127,C-06-2015,5.0,5.6,,,(3),(가),,,,규정,m,,"타일의 보양 및 청소작업 시에는 당해 작업에 부합하는 안전모, 보안경, 안전화, 방진마스크 등 개인 보호구를 적정 지급 및 착용한 상태로 작업할 수 있도록 관리 감독을 철저히 한다.",,,,,,,,,,,
128,C-06-2015,5.0,5.6,,,(3),(나),,,,규정,m,,"타일의 보양 및 청소작업 시에는 타일의 탈락으로 인한 낙하 재해를 예방하기 위하여 타일의 종류, 뒷발 모양 등에 따른 접착 강도를 확보한 후 수행하도록 한다.",,,,,,,,,,,
129,C-06-2015,5.0,5.6,,,(3),(다),,,,규정,m,,바닥 타일 보양작업 시에는 관리감독자의 승인을 얻어 보행판 등을 깔고 보행하여야 한다.,,,,,,,,,,,
130,C-06-2015,5.0,5.6,,,(3),(라),,,,규정,m,,"직사광선 및 비를 차단하기 위하여 설치하는 시트 및 폴리에틸렌 필름 설치 작업은 날리지 않도록 별도의 지지 로프를 설치하고, 추락 등 재해를 예방하기 위하여 작업구간에 작업발판 및 안전 난간을 설치하여야 한다.",,,,,,,,,,,
131,C-06-2015,5.0,5.6,,,(3),(마),,,,규정,m,,"공업용 염산, 타일 접착제 등을 청소하는 경우에는 근로자를 대상으로 당해 물질의 유해․위험성 및 응급처치 등에 대하여 작업 전 반드시 숙지시켜야 한다.",,,,,,,,,,,
132,C-06-2015,5.0,5.6,,,(3),(바),,,,규정,m,,청소작업에 사용되는 공업용 염산 등 세척제에 대하여는 안전보건규칙에서 정하는 물질안전보건자료(MSDS) 기준에 의거하여 당해 물질의 유해성 및 사용 시 유의사항에 대하여 게시토록 한다.,,,,,,,,,,,
133,C-06-2015,6.0,,,,,,,,규정,,,타일 철거 작업 시 안전조치 사항,,,,,,,,,,,,
134,C-06-2015,6.0,6.1,,,,,,,정보,,,기구 및 기계,,,,,,,,,,,,
135,C-06-2015,6.0,6.1,,,(1),,,,,정보,m,,수동,,,,,,,,,,,
136,C-06-2015,6.0,6.1,,,(1),(가),,,,정보,s,,"망치, 해머",,,,,,,,,,,
137,C-06-2015,6.0,6.1,,,(1),(나),,,,정보,s,,"드라이버, 정, 노루발 등",,,,,,,,,,,
138,C-06-2015,6.0,6.1,,,(2),,,,,정보,m,,전동,,,,,,,,,,,
139,C-06-2015,6.0,6.1,,,(2),(가),,,,정보,s,,전동 해머 드릴,,,,,,,,,,,
140,C-06-2015,6.0,6.1,,,(2),(나),,,,정보,s,,그라인더 등,,,,,,,,,,,
141,C-06-2015,6.0,6.2,,,,,,,규정,,,타일 철거 작업 시 안전조치 사항,,,,,,,,,,,,
142,C-06-2015,6.0,6.2,,,(1),,,,,규정,,,준비작업,,,,,,,,,,,
143,C-06-2015,6.0,6.2,,,(1),(가),,,,규정,m,,자재 등 운반 시에는 작업 수행 전 근로자 동선을 확보하고 운반 통행로 주변에 장애물이 없도록 조치한다.,,,,,,,,,,,
144,C-06-2015,6.0,6.2,,,(1),(나),,,,규정,m,,작업장 바닥은 걸려 넘어지거나 미끄러지지 않도록 작업 전 청소하는 등 정리 정돈을 실시한다.,,,,,,,,,,,
145,C-06-2015,6.0,6.2,,,(1),(다),,,,규정,m,,철거작업에 사용되는 수동 및 전동 기계․기구에 대하여는 반입 전에 이상 유무 점검을 실시한다.,,,,,,,,,,,
146,C-06-2015,6.0,6.2,,,(2),,,,,규정,,,타일 철거작업,,,,,,,,,,,
147,C-06-2015,6.0,6.2,,,(2),(가),,,,규정,m,,"철거작업 계획 수립 시 철거 부위의 구조, 타일의 부착상태, 상․하 동시 작업의 유무 등을 조사하여야 한다.",,,,,,,,,,,
148,C-06-2015,6.0,6.2,,,(2),(나),,,,규정,m,,"작업 책임자는 조사 결과에 따른 철거방법, 철거물의 처분 계획, 철거작업용 기계․기구 등이 포함된 철거 계획서를 작성하여야 한다.",,,,,,,,,,,
149,C-06-2015,6.0,6.2,,,(2),(다),,,,규정,m,,"철거작업 시에는 작업높이에 따른 안전한 구조의 작업발판을 설치하고, 발판단부에는 안전 난간을 설치하여야 하며, 발판까지의 통행을 위하여 승강설비를 설치한다.",,,,,,,,,,,
