,0,1
295,▁붕괴,-7.81339
296,▁완료,-7.81595
297,▁안전하,-7.8178
298,수,-7.82012
299,▁적절한,-7.82322
300,하며,-7.82704
301,▁앵커,-7.83243
302,▁벽체,-7.8328
303,▁교육,-7.83292
304,▁절단,-7.84059
305,▁적합한,-7.84283
306,▁전선,-7.84409
307,▁또한,-7.85077
308,▁모,-7.85335
309,▁작성,-7.85422
310,든,-7.86057
311,▁통로,-7.86094
312,▁실시하여,-7.86316
313,▁토사,-7.86647
314,▁결정,-7.869
315,별,-7.87058
316,▁공법,-7.87114
317,▁수시,-7.87983
318,종,-7.88914
319,▁10,-7.88955
320,▁블록,-7.89471
321,▁강관,-7.90086
322,▁장소에서,-7.91054
323,▁내용,-7.91793
324,▁체결,-7.92085
325,▁항,-7.92097
326,▁폭,-7.92109
327,▁예방하기,-7.9229
328,▁작업시,-7.93188
329,▁슬래브,-7.93425
330,▁사용하,-7.93544
331,▁종류,-7.93803
332,▁견고하,-7.94477
333,▁안전작업,-7.95241
334,▁있다,-7.95521
335,▁지붕,-7.95595
336,▁아래,-7.95859
337,마,-7.95933
338,▁상태에서,-7.96204
339,▁작업계획,-7.96207
340,▁물질,-7.96678
341,▁영향,-7.96706
342,▁부분,-7.96834
343,▁중량,-7.9727
344,C,-7.97341
345,▁계측,-7.97425
346,▁중량물,-7.97554
347,▁붐,-7.97656
348,에게,-7.97762
349,식,-7.97985
350,▁사고,-7.98346
351,▁기둥,-7.98706
352,▁3,-7.98732
353,▁안전대를,-7.99546
354,▁진행,-7.99619
355,른,-7.99763
356,▁작동,-7.99855
357,개,-8.00339
358,▁간격,-8.00386
359,▁의하여,-8.00418
360,▁주,-8.0059
361,▁확인한,-8.00611
362,까지,-8.00636
363,▁수행,-8.01223
364,▁건설기계,-8.01655
365,질,-8.01838
366,▁주탑,-8.02042
367,▁반영,-8.02057
368,▁개구부,-8.02203
369,▁통제,-8.02396
370,▁보호,-8.02925
371,으로부터,-8.03865
372,▁중지,-8.04058
373,선,-8.04625
374,▁작업계획서,-8.04699
375,▁신호,-8.04999
376,▁바지선,-8.06339
377,▁조사,-8.06352
378,▁적용,-8.06964
379,▁유도,-8.0708
380,▁접근,-8.07996
381,▁시작,-8.08003
382,▁의해,-8.08126
383,▁검토하여,-8.08389
384,▁취,-8.08832
385,▁지지,-8.09241
386,▁유도자,-8.0931
387,▁대책,-8.09455
388,▁파손,-8.10143
389,▁천공,-8.10582
390,▁전기,-8.10916
391,▁데크플레이트,-8.11753
392,당,-8.11772
393,여부,-8.11815
394,▁리프트,-8.11827
395,▁밖,-8.11981
396,▁후에,-8.1214
397,▁위치에,-8.12972
398,어,-8.13161
399,▁발파,-8.13162
400,▁시행,-8.13183
401,▁화약류,-8.13261
402,mm,-8.13452
403,▁유해,-8.13606
404,▁중에,-8.1368
405,보,-8.13849
406,▁인양물,-8.14486
407,▁바닥,-8.14539
408,성,-8.14681
409,▁사다리,-8.14808
410,방법,-8.15015
411,▁측정,-8.15223
412,재,-8.15508
413,▁사용하고,-8.15781
414,▁지정,-8.15862
415,▁긴장,-8.16471
416,▁않는,-8.16555
417,▁위에,-8.16653
418,▁특히,-8.16983
419,-,-8.17023
420,정,-8.17115
421,계획,-8.17197
422,▁성능,-8.17461
423,▁상승,-8.17468
424,▁방지를,-8.1762
425,▁정도,-8.18051
426,▁기록,-8.18323
427,▁철탑,-8.18378
428,▁교체,-8.18518
429,▁곳에,-8.18644
430,표,-8.1872
431,▁작업은,-8.19126
432,후,-8.19186
433,▁내부,-8.19321
434,▁방법으로,-8.19459
435,▁보관,-8.19656
436,▁않아,-8.19704
437,▁개인보호구,-8.19705
438,▁안전모,-8.19958
439,이상,-8.20075
440,장치,-8.20185
441,▁이외,-8.20296
442,▁특성,-8.2031
443,▁매설물,-8.20332
444,▁안전장치,-8.20374
445,▁규격,-8.20418
446,▁기준,-8.20906
447,▁접지,-8.21005
448,▁최대,-8.21013
449,▁잘,-8.21093
450,▁펌프카,-8.21097
451,▁운행,-8.2128
452,▁받,-8.21407
453,▁상황,-8.22011
454,▁매,-8.22573
455,▁대피,-8.23348
456,▁(,-8.23561
457,▁작업이,-8.23935
458,▁별도,-8.23953
459,▁있는지,-8.24035
460,▁아웃트리거,-8.24123
461,만,-8.24815
462,▁정,-8.25065
463,장비,-8.25232
464,▁원칙,-8.2538
465,▁환기,-8.25866
466,▁이음,-8.25917
467,▁운전원,-8.26415
468,▁이하,-8.26417
469,로부터,-8.26431
470,▁주입,-8.26765
471,2,-8.26805
472,▁소화기,-8.2686
473,▁브레이크,-8.26992
474,라,-8.27191
475,▁공구,-8.27415
476,▁장치,-8.27475
477,▁표시,-8.27542
478,해서,-8.27818
479,공법,-8.28003
480,▁접촉,-8.28215
481,▁많,-8.28332
482,▁사업주,-8.28343
483,▁지지력,-8.28463
484,▁타일,-8.28483
485,차,-8.28793
486,▁배수,-8.28904
487,▁확인하여,-8.29016
488,▁안,-8.29185
489,토록,-8.29768
490,▁위험요인,-8.29828
491,▁지하매설물,-8.29893
492,▁안전보건작업,-8.29903
493,▁무너짐,-8.29939
494,단,-8.29939
495,미리,-8.30187
496,▁쉬,-8.31386
497,▁주요,-8.3155
498,공사,-8.31695
499,3,-8.3174
500,▁변위,-8.3204
501,▁넘어짐,-8.32706
502,▁방향,-8.32712
503,S,-8.32717
504,▁트럭,-8.32953
505,▁최소화,-8.32979
506,▁타워크레인,-8.3305
507,▁인양작업,-8.33284
508,▁불,-8.33572
509,▁설치한다,-8.34093
510,P,-8.34242
511,▁외,-8.34767
512,치,-8.35003
513,설비,-8.35523
514,▁필요시,-8.35824
515,1,-8.35851
516,▁“,-8.36315
517,▁함,-8.36568
518,▁운전,-8.36767
519,▁가스,-8.37066
520,▁도로,-8.37338
521,▁초과,-8.37468
522,▁다짐,-8.38041
523,▁하부에,-8.38231
524,▁두어야,-8.38354
525,▁인화성,-8.38593
526,▁높,-8.38769
527,장,-8.38786
528,▁균열,-8.3891
529,인하여,-8.39349
530,간,-8.39444
531,▁옹벽,-8.39465
532,▁설계변경,-8.39475
533,▁작업대차,-8.39515
534,▁이상유무,-8.39528
535,▁이용한,-8.39627
536,▁형상,-8.39692
537,▁결과,-8.39772
538,▁굴착공사,-8.39816
539,▁덮개,-8.39824
540,물,-8.40691
541,▁설계도서,-8.40802
542,▁일,-8.40905
543,▁삽입,-8.41057
544,▁방망,-8.41148
545,▁조정,-8.41464
546,▁케이블,-8.41783
547,설치,-8.41898
548,▁본,-8.41909
549,▁사이,-8.42225
550,관,-8.42465
551,▁사람,-8.42719
552,▁장애물,-8.42789
553,”,-8.42884
554,▁그라우팅,-8.42985
555,▁작업반경,-8.43011
556,량,-8.43155
557,▁건물,-8.43215
558,▁5,-8.43636
559,중,-8.44009
560,▁정한,-8.44159
561,▁발견,-8.44382
562,▁호스,-8.44635
563,▁누전차단기,-8.44638
564,▁PS,-8.44643
565,▁유해가스,-8.44646
566,▁당해,-8.44648
567,▁크기,-8.44683
568,▁갱폼,-8.44736
569,▁지시,-8.44736
570,▁강재,-8.44837
571,▁변화,-8.45208
572,▁파이프,-8.45225
573,▁깊이,-8.45353
574,▁화기,-8.45371
575,▁보수,-8.45479
576,▁내에,-8.45867
577,판,-8.45879
578,해체,-8.4617
579,▁시간,-8.46321
580,▁레일,-8.46427
581,▁일반적,-8.46453
582,▁수직보호망,-8.46463
583,▁다만,-8.46487
584,▁안전대책,-8.46504
585,▁안전시설,-8.46505
586,▁기울기,-8.46544
587,▁배치하여,-8.46555
588,▁이탈,-8.46583
589,▁진동,-8.46738
590,전,-8.46957
591,▁부식,-8.47715
592,▁대상,-8.47858
593,▁청소,-8.48037
594,▁승인,-8.48044
595,▁인접,-8.48222
596,▁방호선반,-8.48242
597,▁관계,-8.48451
598,▁시스템,-8.48465
599,▁세그먼트,-8.48489
600,▁경사,-8.48521
601,▁추락방지,-8.48624
602,▁하,-8.48703
603,▁수립하고,-8.48944
604,▁투입,-8.49155
605,▁강구,-8.49277
606,▁처리,-8.49328
607,▁결속,-8.49416
608,▁하역,-8.49669
609,▁4,-8.49893
610,▁비산,-8.50024
611,▁정리,-8.50064
612,▁각각,-8.50144
613,하므로,-8.50162
614,▁항타기,-8.50163
615,▁지보공,-8.50275
616,▁대해서,-8.50565
617,▁지지대,-8.50597
618,▁이용,-8.50644
619,▁최소,-8.51061
620,▁간,-8.51149
621,▁단부,-8.51245
622,▁시설,-8.51549
623,우,-8.51557
624,▁계단,-8.51944
625,ing,-8.51976
626,▁교각,-8.51982
627,▁파일,-8.51989
628,▁바람,-8.52165
629,▁회전,-8.52307
630,ᆞ,-8.5285
631,▁강선,-8.53501
632,회,-8.53586
633,▁훅,-8.53687
634,▁거치,-8.53715
635,▁설계에,-8.53807
636,e,-8.53905
637,▁기술지침,-8.53907
638,▁보강재,-8.53975
639,▁출입금지,-8.5402
640,▁1>,-8.5404
641,▁상태로,-8.5436
642,▁기구,-8.54406
643,▁호,-8.54462
644,▁인양용,-8.54738
645,▁탈락,-8.54971
646,▁판단,-8.55017
647,▁통행,-8.55206
648,▁이상으로,-8.55457
649,▁압출,-8.55481
650,▁유,-8.55608
651,▁방호,-8.55637
652,▁조명,-8.55728
653,"),",-8.55794
654,▁직접,-8.55804
655,▁말뚝,-8.55854
656,등,-8.55958
657,▁양중,-8.56029
658,▁평가,-8.56281
659,공,-8.56304
660,▁자,-8.56459
661,▁전원,-8.56601
662,▁비치,-8.56866
663,▁지하,-8.57131
664,▁고려한,-8.57278
665,▁강풍,-8.57306
666,▁안전보건,-8.57472
667,▁소,-8.57487
668,▁않은,-8.57865
669,▁가로보,-8.5787
670,▁자중,-8.57949
671,▁버팀대,-8.58
672,▁비,-8.58113
673,▁전문가,-8.58133
674,▁내에서,-8.58142
675,▁변경,-8.58234
676,▁줄걸이,-8.58293
677,▁있어,-8.58461
678,▁배치하고,-8.58493
679,▁관,-8.58564
680,▁곳,-8.5857
681,▁H,-8.5884
682,▁30,-8.59009
683,▁수립하여,-8.59175
684,▁주변에,-8.59284
685,▁화물,-8.59829
686,▁굴착작업,-8.59837
687,▁지장,-8.59878
688,▁정기적,-8.59913
689,▁주지시켜야,-8.59941
690,▁정격하중,-8.60032
691,▁반출,-8.60117
692,▁등과,-8.60302
693,▁것이,-8.60477
694,▁슈,-8.60479
695,구,-8.61101
696,▁불꽃,-8.61343
697,▁미,-8.61622
698,층,-8.61648
699,▁작업장소,-8.61759
700,▁교량,-8.61824
701,▁버켓,-8.61989
702,▁브라켓,-8.61989
703,▁위험성평가,-8.61991
704,▁경우에,-8.61992
705,▁준비,-8.62015
706,시설,-8.62098
707,▁대비하여,-8.62121
708,▁구조적,-8.62223
709,▁설치한,-8.62228
710,므로,-8.62287
711,▁추진관,-8.62648
712,▁간섭,-8.63038
713,▁굴착면,-8.63108
714,▁화기작업,-8.63226
715,▁발생하는,-8.63734
716,대,-8.63824
717,/,-8.64078
718,▁강널말뚝,-8.64117
719,▁경험,-8.64117
720,▁유의,-8.64362
721,▁기능,-8.64382
722,▁작업순서,-8.64392
723,거더,-8.64721
724,▁공간,-8.65289
725,▁검사,-8.65325
726,▁작업전,-8.6565
727,▁충돌,-8.66023
728,▁공기,-8.66095
729,▁양생,-8.66121
730,▁운반구,-8.66129
731,▁누수,-8.66249
732,▁전체,-8.6628
733,▁받침목,-8.66294
734,▁구조검토,-8.66295
735,▁임시,-8.66315
736,▁부착설비,-8.66369
737,▁작동상태,-8.66377
738,▁난간,-8.66421
739,▁안정성,-8.66466
740,▁적치,-8.66472
741,▁차단,-8.66565
742,▁동시,-8.66725
743,시간,-8.6679
744,칠,-8.66836
745,제,-8.66841
746,▁단계별,-8.6692
747,▁증가,-8.67399
748,▁연결부,-8.6768
749,▁설치하거나,-8.68255
750,명,-8.68386
751,▁차량계,-8.68544
752,▁석재,-8.68729
753,▁불티,-8.6873
754,▁시멘트,-8.68815
755,▁철판,-8.68906
756,▁계측기,-8.69005
757,무,-8.69063
758,리,-8.69089
759,KOSHA,-8.69391
760,▁잭,-8.69418
761,하중,-8.69541
762,▁위험성,-8.70133
763,▁거리,-8.70247
764,▁조건,-8.70314
765,▁탑승,-8.70375
766,▁해상,-8.70504
767,▁풍속,-8.70677
768,▁구성,-8.70745
769,▁견딜,-8.70785
770,▁정확하,-8.70785
771,장소,-8.7081
772,▁클,-8.71093
773,▁절차,-8.71176
774,▁바,-8.71266
775,▁받아야,-8.71272
776,▁협의,-8.71372
777,화,-8.71517
778,▁작용하,-8.71683
779,▁용량,-8.72026
780,▁근로자들,-8.72251
781,▁타설시,-8.7237
782,▁피해,-8.72391
783,▁지정하여,-8.7248
784,하면서,-8.72531
785,▁상부에,-8.72568
786,▁벽,-8.72652
787,▁감전,-8.72808
788,▁인장,-8.72885
789,릴,-8.73091
790,트,-8.73106
791,킬,-8.73111
792,▁완전,-8.73111
793,▁결함,-8.73112
794,▁철근망,-8.73127
795,▁중단,-8.73298
796,▁작성하고,-8.73469
797,▁분리,-8.73491
798,▁펌프,-8.73602
799,▁내리,-8.73693
800,▁공정,-8.73905
801,줄,-8.7398
802,▁충격,-8.74036
803,▁분진,-8.74158
804,▁사용되,-8.74404
805,라이,-8.74437
806,▁이하로,-8.74617
807,▁동일,-8.74985
808,▁급,-8.75339
809,센티미터,-8.75492
810,▁때문,-8.755
811,▁갖추어,-8.75805
812,시켜,-8.75839
813,▁치수,-8.76099
814,▁지내력,-8.76187
815,▁신속,-8.76201
816,▁외부,-8.76385
817,류,-8.77613
818,▁작업시작,-8.77805
819,▁부득이,-8.77818
820,▁포함한,-8.77894
821,▁가공,-8.77926
822,▁하여금,-8.77943
823,▁주지,-8.77944
824,▁수목,-8.77976
825,▁작업지휘자,-8.77984
826,▁원인,-8.77987
827,▁범위,-8.78053
828,방향,-8.78335
829,▁토질,-8.78354
830,항,-8.78359
831,▁주위,-8.78912
832,▁M,-8.79036
833,5,-8.80016
834,▁점검하여,-8.80187
835,▁기존,-8.80422
836,▁정확히,-8.80431
837,▁이때,-8.8044
838,▁고소작업대,-8.80448
839,▁안된다,-8.80456
840,▁가설구조물,-8.80466
841,▁가이드,-8.80579
842,▁금지시켜야,-8.80631
843,▁2>,-8.80667
844,▁정지,-8.80732
845,조치,-8.81135
846,▁확보하고,-8.81172
847,▁가연성,-8.8125
848,▁신호에,-8.81262
849,▁두께,-8.81365
850,▁확실하,-8.81442
851,▁설치상태,-8.81761
852,▁거더,-8.82056
853,▁L,-8.82201
854,▁지휘하,-8.82224
855,▁각도,-8.8227
856,▁주행,-8.82288
857,▁터널,-8.82404
858,▁것으로,-8.8258
859,▁구조물에,-8.82643
860,▁배관,-8.82801
861,▁조작,-8.82804
862,부분,-8.82838
863,▁지하수,-8.83051
864,▁관계자,-8.83127
865,r,-8.83172
866,▁순서에,-8.83296
867,▁정하여,-8.835
868,기준,-8.83624
869,▁안전교육,-8.83672
870,▁조립도,-8.83917
871,▁단부에,-8.84073
872,드,-8.84082
873,▁밀폐공간,-8.84154
874,되면,-8.84402
875,▁시설물,-8.84522
876,개소,-8.84531
877,원,-8.84618
878,된다,-8.84823
879,내,-8.85173
880,▁폭발,-8.8524
881,▁규정,-8.85272
882,사항,-8.85465
883,▁철거,-8.85536
884,▁곤란,-8.85627
885,밍,-8.85627
886,▁용기,-8.85664
887,▁와이어,-8.85776
888,▁충전전로,-8.85783
889,▁방지망,-8.85808
890,▁들어,-8.86375
891,▁노출,-8.86717
892,시키,-8.8675
893,▁지형,-8.86832
894,동시에,-8.86983
895,▁현장에서,-8.87008
896,▁지주,-8.87059
897,▁준수하여,-8.87073
898,▁부위,-8.87183
899,위치,-8.87332
900,하면,-8.87834
901,▁크레인으로,-8.87909
902,▁정해,-8.88039
903,▁맞음,-8.88329
904,▁방호조치,-8.8835
905,▁연락,-8.88365
906,▁슬립폼,-8.88388
907,▁야간작업,-8.88392
908,▁신호방법,-8.88454
909,▁부딪힘,-8.88481
910,▁분전반,-8.88491
911,▁자격,-8.88507
912,▁유압,-8.88593
913,▁여건,-8.88597
914,B,-8.88653
915,▁못,-8.88665
916,▁건축물,-8.88669
917,▁공급,-8.89122
918,▁불량,-8.89571
919,▁경로,-8.89589
920,▁단면,-8.8971
921,▁설계서,-8.89848
922,점,-8.89862
923,주,-8.90579
924,로서,-8.90817
925,▁악천후,-8.90936
926,▁변형이,-8.90955
927,▁처짐,-8.91081
928,▁구분,-8.91104
929,▁곤돌라,-8.91107
930,▁지브,-8.91109
931,▁재질,-8.91136
932,▁화재예방,-8.91143
933,▁이설,-8.91155
934,▁세우기,-8.91182
935,▁산업안전보건법,-8.91274
936,▁암반,-8.91356
937,▁재해예방,-8.91415
938,▁소음,-8.91603
939,▁받침,-8.91673
940,▁선회,-8.91679
941,▁굴착기,-8.91746
942,▁지상,-8.91827
943,▁구간,-8.91923
944,▁되지,-8.92006
945,구간,-8.92389
946,▁수리,-8.92461
947,▁록,-8.92698
948,▁작용,-8.92722
949,▁고려하여야,-8.93187
950,▁승강,-8.93194
951,▁고소,-8.933
952,▁지점,-8.9389
953,▁가시설,-8.93939
954,호,-8.93952
955,▁안전수칙,-8.93964
956,▁탑재형,-8.93964
957,▁감전재해,-8.93964
958,▁균형,-8.93964
959,▁초,-8.94003
960,▁표지판,-8.94161
961,▁규칙,-8.94356
962,▁고소작업,-8.94409
963,▁위에서,-8.94499
964,T,-8.94754
965,▁접합,-8.94964
966,▁규정에,-8.9508
967,▁평탄,-8.95311
968,▁제품,-8.95455
969,▁소요,-8.95647
970,력,-8.96351
971,저,-8.96388
972,▁단,-8.9665
973,▁지하수위,-8.969
974,▁않을,-8.96906
975,▁매뉴얼,-8.9691
976,▁유압잭,-8.9691
977,▁도급인,-8.96926
978,▁유의사항,-8.96926
979,▁추가,-8.9696
980,▁수직재,-8.97006
981,▁배선,-8.97039
982,▁때까지,-8.9715
983,▁두,-8.97389
984,▁방지조치,-8.97616
985,▁초과하는,-8.97638
986,대로,-8.97651
987,▁스위치,-8.97663
988,▁넘어지,-8.98013
989,▁형태,-8.98228
990,▁정하,-8.98515
991,▁조립작업,-8.98828
992,작업을,-8.98877
993,위험,-8.989
994,부터,-8.99172
995,으로서,-8.99273
996,▁인근,-8.99428
997,▁항타,-8.99538
998,▁경사면,-8.99775
999,서서,-8.99815
1000,▁사이에,-8.99843
1001,▁샤클,-8.99936
1002,▁케이싱,-8.99936
1003,▁흔들림,-8.99937
1004,▁구명줄,-8.99946
1005,▁운전석,-8.99946
1006,▁정상적,-8.99963
1007,▁가스관,-8.99978
1008,▁우물통,-8.99997
1009,▁받침대,-9.00055
1010,▁양중기,-9.0011
1011,▁모르타르,-9.00116
1012,▁건설공사,-9.00248
1013,▁마모,-9.00305
1014,▁끼임,-9.00356
1015,▁방호장치,-9.00395
1016,▁바닥면,-9.00587
1017,▁부착하여야,-9.00754
1018,▁형식,-9.00764
1019,▁일정한,-9.01093
1020,▁위해서,-9.0135
1021,▁약,-9.01364
1022,▁압력,-9.01372
1023,▁피,-9.01571
1024,▁물,-9.01718
1025,대책,-9.02465
1026,▁어,-9.02499
1027,▁되어,-9.02509
1028,구조,-9.02516
1029,▁손,-9.02557
1030,▁정리정돈,-9.02694
1031,▁사용을,-9.02827
1032,s,-9.02852
1033,▁특별,-9.03056
1034,▁로우프,-9.03247
1035,▁용접기,-9.03437
1036,▁가능성,-9.03546
1037,▁핀,-9.03614
1038,▁정비,-9.03639
1039,▁임의,-9.03685
1040,▁기준에,-9.03808
1041,▁추락재해,-9.03956
1042,▁타,-9.0399
1043,▁기준으로,-9.04093
1044,▁착용하,-9.04461
1045,▁가지,-9.05511
1046,▁작업계획서에,-9.0553
1047,▁중심,-9.05549
1048,▁내려,-9.05735
1049,▁조립하여야,-9.0577
1050,▁설계자,-9.0582
1051,▁철골,-9.05847
1052,M,-9.05851
1053,▁감시,-9.05956
1054,▁발,-9.05998
1055,▁교통,-9.06107
1056,▁배합,-9.06277
1057,▁가설벤트,-9.06287
1058,▁말한다,-9.06287
1059,▁현수교,-9.06287
1060,▁줄파기,-9.06287
1061,▁추락방호망,-9.06289
1062,▁매립,-9.06291
1063,▁생기,-9.06333
1064,▁제작장,-9.06378
1065,▁수량,-9.0646
1066,▁권과방지장치,-9.06479
1067,▁달비계,-9.06479
1068,▁지상에서,-9.06538
1069,사,-9.06565
1070,▁대해,-9.06591
1071,▁수평재,-9.06595
