,0,1
96,▁손가락,-6.72808
97,▁있던,-6.74161
98,씨가,-6.74777
99,▁골절,-6.75101
100,-,-6.75265
101,▁바닥에,-6.76609
102,▁사고임,-6.77083
103,▁재해자가,-6.7727
104,하고,-6.77995
105,하게,-6.79208
106,▁넘어지면서,-6.80582
107,▁상부,-6.81071
108,▁비계,-6.82036
109,면서,-6.83409
110,▁장비,-6.84748
111,▁우측,-6.84786
112,할,-6.85028
113,도,-6.85867
114,▁작업자가,-6.85932
115,▁11,-6.86078
116,▁이동중,-6.86223
117,시경,-6.86757
118,▁과정에서,-6.87627
119,▁오전,-6.89136
120,▁위한,-6.89413
121,▁않도록,-6.90885
122,▁(,-6.91149
123,▁고정,-6.92141
124,▁사용,-6.9243
125,수,-6.92892
126,▁잃고,-6.93045
127,자,-6.93307
128,▁내,-6.93688
129,▁이,-6.94996
130,▁하며,-6.95741
131,되어,-6.96948
132,▁벽체,-6.96959
133,▁확인,-6.97181
134,▁운반,-6.98949
135,▁좌측,-6.98978
136,▁절단,-6.99547
137,▁바닥,-6.99774
138,▁등을,-6.99957
139,3,-7.00315
140,리,-7.0075
141,▁재해,-7.01173
142,▁크레인,-7.01319
143,분,-7.01323
144,▁30,-7.02537
145,상,-7.03983
146,▁또는,-7.04143
147,▁안전,-7.04222
148,▁5,-7.0449
149,▁중심을,-7.04536
150,부,-7.05948
151,▁작업자의,-7.06049
152,단,-7.06062
153,▁하부,-7.08968
154,▁타설,-7.09149
155,▁보,-7.0936
156,▁떨어짐,-7.1225
157,▁경우,-7.12602
158,▁발이,-7.12719
159,장,-7.12831
160,▁경우에는,-7.12981
161,▁12,-7.13006
162,면,-7.13774
163,▁지상,-7.13862
164,▁전,-7.14883
165,▁의한,-7.15217
166,층에서,-7.15523
167,/,-7.15711
168,▁인양,-7.16303
169,▁부주의,-7.1645
170,함,-7.16811
171,▁부딪힘,-7.1718
172,▁조립,-7.17243
173,▁약,-7.17477
174,▁왼손,-7.18323
175,공,-7.18649
176,히,-7.19403
177,cm,-7.19741
178,▁이용하여,-7.20006
179,▁2019,-7.20042
180,▁높이,-7.20416
181,▁하던,-7.21666
182,▁다음,-7.21881
183,하지,-7.22139
184,도록,-7.22789
185,선,-7.23096
186,▁8,-7.23445
187,대,-7.2397
188,M,-7.24326
189,▁자재를,-7.24411
190,▁이상,-7.24566
191,▁김,-7.25283
192,4,-7.25313
193,구,-7.25494
194,▁설치하여야,-7.28181
195,공사,-7.28479
196,▁배관,-7.28536
197,▁발생한,-7.2895
198,▁손가락이,-7.2925
199,▁부주의로,-7.29748
200,작업을,-7.30803
201,하,-7.31122
202,▁15,-7.31763
203,▁미흡,-7.32149
204,▁발판,-7.3217
205,▁유로폼,-7.32352
206,▁시공,-7.32836
207,▁사이에,-7.33143
208,경,-7.33283
209,▁현장에서,-7.33485
210,▁제거,-7.33497
211,▁20,-7.33768
212,▁경,-7.33839
213,▁근로자가,-7.33998
214,▁H,-7.3443
215,▁헛디뎌,-7.34927
216,화,-7.35389
217,:,-7.35544
218,▁넘어져,-7.36174
219,하기,-7.36792
220,전,-7.37504
221,▁7,-7.37723
222,▁주변,-7.37778
223,▁작업발판,-7.37858
224,▁그,-7.38215
225,▁따라,-7.38247
226,▁부상,-7.38444
227,▁전도,-7.38575
228,에는,-7.38615
229,어,-7.3864
230,한다,-7.38996
231,▁상태,-7.39667
232,▁오후,-7.3977
233,▁공사,-7.39773
234,▁재해자의,-7.39793
235,▁소속,-7.41373
236,성,-7.41393
237,관,-7.41442
238,▁대한,-7.42125
239,▁협착,-7.42812
240,조,-7.43128
241,작업중,-7.43166
242,▁끼임,-7.43181
243,▁인해,-7.43362
244,▁상태에서,-7.43535
245,며,-7.43776
246,▁하고,-7.43817
247,차,-7.4385
248,▁6,-7.44004
249,▁오른손,-7.44752
250,▁제,-7.44894
251,▁외부,-7.45053
252,▁내부,-7.45506
253,사,-7.46167
254,▁9,-7.46731
255,▁슬라브,-7.47248
256,▁떨어져,-7.48257
257,형,-7.48337
258,▁미끄러지면서,-7.4848
259,되는,-7.48708
260,▁도중,-7.48773
261,▁무릎,-7.49389
262,진,-7.49428
263,해,-7.50208
264,▁조치,-7.5047
265,5,-7.51237
266,▁정리,-7.52442
267,▁이동식,-7.52785
268,▁위험,-7.53327
269,▁사다리,-7.53585
270,건설,-7.53912
271,구간,-7.55309
272,·,-7.55381
273,▁입음,-7.55644
274,나,-7.55694
275,▁시스템,-7.55718
276,재,-7.55785
277,던,-7.56047
278,▁바닥으로,-7.56141
279,▁위치,-7.56222
280,▁점검,-7.56246
281,▁계단,-7.56674
282,게,-7.56775
283,▁동바리,-7.57178
284,▁못하고,-7.573
285,치,-7.57742
286,▁낙하,-7.5784
287,30,-7.58456
288,▁14,-7.5857
289,▁한,-7.58757
290,번,-7.59077
291,▁함께,-7.6015
292,▁재해임,-7.60406
293,▁사항,-7.60627
294,다,-7.60751
295,▁사고가,-7.60832
296,▁그라인더,-7.61157
297,6,-7.61233
298,명,-7.61956
299,▁체결,-7.62021
300,▁부재,-7.62179
301,하던,-7.62715
302,▁합판,-7.63474
303,▁설치된,-7.63745
304,개,-7.65234
305,▁때에는,-7.65421
306,▁연결,-7.65436
307,▁16,-7.6558
308,▁미끄러짐,-7.66093
309,▁진행,-7.66225
310,▁밟고,-7.66259
311,▁차량,-7.67122
312,▁말비계,-7.67311
313,▁굴착,-7.67432
314,보,-7.67584
315,▁13,-7.6779
316,▁확인하여야,-7.68227
317,▁순간,-7.68275
318,▁로프,-7.68389
319,▁인하여,-7.68732
320,▁기초,-7.68843
321,▁08,-7.68903
322,▁불안전한,-7.69237
323,▁사용하여,-7.69524
324,10,-7.69631
325,시에는,-7.70032
326,식,-7.70173
327,▁미,-7.70213
328,▁실시,-7.70594
329,▁부딪혀,-7.71104
330,▁용접,-7.71622
331,▁철골,-7.72016
332,실,-7.72292
333,▁상부에서,-7.72539
334,▁구조물,-7.72851
335,▁완료,-7.73211
336,원,-7.73455
337,▁않고,-7.73866
338,▁09,-7.74135
339,내,-7.74166
340,소,-7.74308
341,적,-7.7454
342,야,-7.74608
343,정,-7.74633
344,▁따른,-7.75463
345,목,-7.75636
346,되지,-7.75847
347,▁어깨,-7.7594
348,높이,-7.76151
349,세,-7.76312
350,▁굴삭기,-7.76513
351,▁적재,-7.7654
352,스,-7.77385
353,▁발생함,-7.77753
354,▁가시설,-7.78416
355,8,-7.78714
356,이던,-7.78788
357,▁볼트,-7.78864
358,▁들고,-7.78924
359,음,-7.78954
360,하면서,-7.79487
361,호,-7.79535
362,사고,-7.79655
363,▁허리,-7.80082
364,▁당,-7.80386
365,▁타격,-7.8051
366,▁손상,-7.80632
367,▁위에서,-7.81466
368,▁의해,-7.818
369,▁사고발생,-7.82515
370,7,-7.82572
371,▁사전,-7.8266
372,▁반,-7.82684
373,▁중지,-7.82906
374,제,-7.83609
375,▁잡고,-7.83616
376,▁높이에서,-7.83734
377,▁충돌,-7.83824
378,▁주,-7.84697
379,▁해체작업,-7.84702
380,▁발목,-7.84771
381,▁철근에,-7.85514
382,▁가,-7.85631
383,▁동료,-7.85997
384,아,-7.86079
385,▁시스템비계,-7.86153
386,▁철근을,-7.86285
387,▁병원,-7.87359
388,mm,-7.87443
389,교,-7.87479
390,▁않아,-7.87593
391,다가,-7.88223
392,▁신축공사,-7.89224
393,판,-7.89315
394,▁내려오던,-7.89328
395,설치,-7.8942
396,상태,-7.89586
397,▁해당,-7.89605
398,▁기계,-7.89923
399,▁파이프,-7.89952
400,▁여부,-7.90079
401,▁정,-7.90481
402,▁안,-7.90624
403,간,-7.90634
404,▁함,-7.91162
405,▁흙막이,-7.91262
406,▁같이,-7.91426
407,▁***,-7.9146
408,▁보고,-7.91573
409,▁진단,-7.91589
410,▁균형,-7.91981
411,▁엄지손가락,-7.92143
412,▁기둥,-7.92181
413,▁박,-7.92357
414,▁지반,-7.92536
415,▁현장내,-7.92963
416,▁즉시,-7.93106
417,에게,-7.9315
418,물,-7.93227
419,▁하는,-7.93249
420,▁것을,-7.93533
421,트,-7.93687
422,▁B,-7.93877
423,부위,-7.93897
424,▁기,-7.9414
425,▁07,-7.94277
426,만,-7.94911
427,▁오,-7.94958
428,▁와이어로프,-7.95118
429,▁토사,-7.95506
430,▁발,-7.95695
431,▁가설,-7.95704
432,▁타워크레인,-7.95977
433,▁부위,-7.96091
434,▁행동,-7.97496
435,▁충격,-7.97572
436,▁때,-7.97589
437,천,-7.97642
438,▁수평,-7.97674
439,▁아래로,-7.97707
440,하며,-7.98043
441,됨,-7.9806
442,▁형틀,-7.98092
443,▁119,-7.98161
444,▁신호수,-7.9835
445,▁등에,-7.99067
446,라,-7.99196
447,▁넘어지며,-7.99239
448,▁판넬,-7.99461
449,▁상,-7.9985
450,9,-7.99927
451,▁작업장,-7.99988
452,▁손,-8.00542
453,▁준수,-8.00629
454,산,-8.01011
455,▁철거,-8.01217
456,▁설치를,-8.01908
457,▁발등,-8.02126
458,▁결과,-8.0256
459,▁-,-8.02592
460,▁각재,-8.02795
461,▁하던중,-8.02979
462,장비,-8.03163
463,▁일부,-8.03186
464,력,-8.03234
465,▁베임,-8.03331
466,량,-8.03393
467,▁뒤로,-8.03452
468,▁하역,-8.0374
469,▁사이,-8.03891
470,▁전에,-8.04068
471,있던,-8.04239
472,▁지붕,-8.04718
473,▁위,-8.04747
474,▁않은,-8.04796
475,▁있도록,-8.04811
476,**),-8.04829
477,자재,-8.05079
478,▁가격,-8.05411
479,▁실시하여야,-8.05921
480,▁옹벽,-8.06069
481,▁신호,-8.06408
482,▁대,-8.06553
483,▁띠장,-8.06807
484,▁손목,-8.06849
485,*,-8.07222
486,시설,-8.07713
487,반,-8.08321
488,H,-8.08704
489,20,-8.08734
490,▁접촉,-8.08796
491,▁부,-8.09046
492,▁갱폼,-8.0912
493,우,-8.09143
494,▁작업시,-8.09154
495,▁다리,-8.09292
496,▁안전모,-8.09363
497,▁필요한,-8.09491
498,▁다침,-8.0969
499,통,-8.09846
500,▁추락하여,-8.10148
501,▁골절됨,-8.10149
502,T,-8.10203
503,운,-8.10537
504,▁계단실,-8.10598
505,▁인지하지,-8.11087
506,▁각,-8.11203
507,임,-8.11212
508,명이,-8.11331
509,▁회전,-8.11354
510,▁사다리를,-8.11405
511,▁안전대,-8.11431
512,▁제작,-8.11821
513,▁구조,-8.1198
514,▁A,-8.12138
515,▁검지,-8.1259
516,빔,-8.12869
517,▁전기,-8.13338
518,▁지지,-8.13634
519,드,-8.13777
520,▁양중,-8.13918
521,▁안전난간,-8.14129
522,▁할,-8.1419
523,체,-8.14253
524,▁착용,-8.14404
525,약,-8.14776
526,▁부착,-8.14875
527,이나,-8.15097
528,▁설치하고,-8.15251
529,등,-8.15573
530,▁수직,-8.15838
531,▁발목을,-8.15947
532,▁운전자,-8.16058
533,방,-8.16251
534,석,-8.16494
535,▁하기,-8.16564
536,▁강,-8.16957
537,▁임,-8.16979
538,▁골절된,-8.17097
539,층으로,-8.17162
540,씨,-8.17257
541,▁것,-8.17307
542,▁손을,-8.17369
543,▁지게차,-8.17654
544,▁방지,-8.17791
545,현장,-8.17937
546,▁못,-8.18128
547,▁결속,-8.18221
548,까지,-8.18404
549,▁치료,-8.18878
550,▁아래,-8.1911
551,▁끼어,-8.19233
552,져,-8.19269
553,안,-8.19345
554,▁떨어지면서,-8.19511
555,▁간,-8.19518
556,드시,-8.19645
557,▁작업대,-8.19948
558,▁부상을,-8.20016
559,▁청소,-8.20124
560,▁보강,-8.20386
561,▁고,-8.2078
562,▁관리,-8.20784
563,토,-8.20827
564,▁개구부,-8.20909
565,11,-8.21082
566,▁하여,-8.21095
567,▁**,-8.21151
568,▁확보,-8.21196
569,▁다른,-8.21256
570,▁확인하고,-8.21265
571,▁맞음,-8.2138
572,▁하부로,-8.21597
573,▁수립,-8.21617
574,▁배치,-8.21627
575,방법,-8.21808
576,▁50,-8.21905
577,▁와이어,-8.21988
578,▁시스템동바리,-8.22118
579,▁방지하기,-8.22407
580,▁내려,-8.22538
581,▁구간,-8.22938
582,▁21,-8.23307
583,▁추락한,-8.23428
584,▁눈,-8.23909
585,▁천정,-8.23931
586,▁머리,-8.23933
587,유,-8.23989
588,▁고려하여,-8.24058
589,▁재,-8.24282
590,▁주의,-8.2436
591,▁계획,-8.24705
592,▁임의,-8.24785
593,▁40,-8.24788
594,C,-8.25591
595,▁통로,-8.25594
596,▁피재자,-8.25693
597,▁이탈,-8.25722
598,▁작동,-8.26087
599,▁불량,-8.26614
600,▁하나,-8.26649
601,미터,-8.27315
602,▁강관,-8.27486
603,▁검토,-8.27569
604,하였으나,-8.2767
605,▁장,-8.27685
606,▁충분한,-8.27762
607,▁출입,-8.2781
608,▁이송,-8.27904
609,0,-8.27977
610,터,-8.28423
611,별,-8.28483
612,▁자재가,-8.28744
613,▁발목이,-8.28792
614,류,-8.29051
615,▁같은,-8.2916
616,▁설비,-8.29286
617,▁19,-8.29452
618,려,-8.2947
619,▁건물,-8.29539
620,▁석재,-8.29596
621,▁등으로,-8.29742
622,재해자,-8.29901
623,▁하중,-8.29905
624,▁상태로,-8.30027
625,바,-8.30063
626,▁C,-8.30178
627,▁사망,-8.30199
628,▁신,-8.30399
629,▁재해자는,-8.30509
630,▁유지,-8.30555
631,철근,-8.30609
632,▁추락함,-8.30764
633,▁물,-8.31491
634,조로,-8.3151
635,여,-8.3158
636,▁틀비계,-8.31626
637,▁슬래브,-8.31824
638,질,-8.3198
639,▁튀어,-8.32152
640,▁외,-8.32222
641,12,-8.32265
642,▁준비,-8.32376
643,▁당일,-8.32522
644,▁관리감독자,-8.32569
645,되면서,-8.32607
646,▁인지,-8.32832
647,당,-8.32968
648,계,-8.33002
649,▁취급,-8.33006
650,▁상부에,-8.33174
651,▁견고,-8.33318
652,▁상황,-8.33363
653,남,-8.33414
654,▁망치로,-8.3362
655,▁전선,-8.33625
656,▁타일,-8.34007
657,▁알폼,-8.3401
658,▁위에,-8.34394
659,발,-8.34627
660,장치,-8.34834
661,러,-8.3485
662,P,-8.34942
663,▁사고자,-8.35093
664,하거나,-8.35163
665,▁방법,-8.35198
666,▁가슴,-8.35265
667,▁부분,-8.3528
668,▁유,-8.35356
669,▁통,-8.35391
670,▁<,-8.35638
671,▁밟아,-8.36009
672,▁됨,-8.36027
673,▁서포트,-8.3614
674,▁것으로,-8.3619
675,▁화재,-8.36481
676,▁1.5,-8.36507
677,▁가공,-8.36628
678,▁비,-8.36795
679,회,-8.36832
680,▁하차,-8.37103
681,▁목재,-8.3714
682,사이에,-8.37255
683,비,-8.37351
684,▁손등,-8.37436
685,▁터파기,-8.37816
686,▁외벽,-8.37909
687,▁내려오다,-8.38017
688,▁천공,-8.38184
689,하던중,-8.38379
690,위,-8.3843
691,톤,-8.38503
692,김,-8.38522
693,▁사용하여야,-8.38609
694,거푸집,-8.38661
695,▁주차장,-8.3877
696,▁적재함,-8.38961
697,▁몸의,-8.392
698,▁조,-8.39268
699,▁25,-8.39847
700,▁사,-8.40303
701,▁파손,-8.40444
702,▁덮개,-8.40639
703,▁통증을,-8.40873
704,▁부족,-8.41178
705,▁18,-8.41413
706,▁진료,-8.41416
707,▁길이,-8.41437
708,번지,-8.41681
709,▁붕괴,-8.41769
710,문,-8.41906
711,▁철판,-8.41966
712,00),-8.41969
713,안전,-8.4209
714,▁설치하는,-8.42107
715,▁없는,-8.42139
716,▁급,-8.42692
717,a,-8.42908
718,▁펌프카,-8.43067
719,▁자,-8.43149
720,▁들어,-8.43265
721,▁관련,-8.43399
722,▁통해,-8.43501
723,배관,-8.43623
724,▁도로,-8.43947
725,▁퇴근,-8.44001
726,하다,-8.44014
727,F,-8.44147
728,▁중량물,-8.44185
729,▁금지,-8.4435
730,▁지지대,-8.44471
731,근,-8.44633
732,포,-8.44642
733,▁낙하하여,-8.44666
734,▁안전한,-8.44696
735,▁탈락,-8.45266
736,▁타박상,-8.45281
737,금,-8.45324
738,▁통증이,-8.45352
739,▁마치고,-8.45422
740,▁유무,-8.45766
741,▁하부에,-8.45794
742,▁굴착기,-8.45882
743,▁추정,-8.46
744,계획,-8.46029
745,▁17,-8.46072
746,▁하,-8.46304
747,▁이용,-8.46359
748,▁데크,-8.46362
749,▁공,-8.46375
750,~,-8.464
751,어야,-8.46431
752,림,-8.46581
753,▁이후,-8.46592
754,무,-8.46601
755,▁최,-8.4665
756,▁작업방법,-8.46759
757,▁추진,-8.46773
758,▁데크플레이트,-8.46867
759,▁없,-8.46919
760,▁06,-8.46932
761,t,-8.47199
762,외,-8.47244
763,▁안전고리,-8.47377
764,▁임시,-8.47545
765,A,-8.47555
766,▁호스,-8.47588
767,2.,-8.47701
768,▁핸드그라인더,-8.47912
769,▁신고,-8.48284
770,점,-8.48397
771,15,-8.48614
772,▁이상이,-8.48775
773,있는,-8.48782
774,▁운반중,-8.48801
775,▁항타기,-8.48915
776,거나,-8.49028
777,▁빔,-8.49096
778,하였음,-8.49188
779,▁블록,-8.49294
780,▁배근,-8.49329
781,▁운전,-8.49524
782,▁받음,-8.49548
783,▁인근,-8.49849
784,▁조정,-8.49912
785,마,-8.50004
786,S,-8.5007
787,▁조작,-8.50117
788,▁이동하던,-8.50151
789,▁맨홀,-8.5024
790,▁갑자기,-8.50313
791,▁정도,-8.50466
792,▁당함,-8.50469
793,설비,-8.50758
794,표,-8.50855
795,▁있어,-8.50901
796,▁하다가,-8.5093
797,▁안전벨트,-8.50984
798,비계,-8.51003
799,▁병원으로,-8.51086
800,▁분리,-8.51103
801,▁돌,-8.51246
802,▁동,-8.51257
803,▁고리,-8.51811
804,kg,-8.51825
805,▁앞,-8.52083
806,▁무리한,-8.52086
807,장소,-8.52246
808,▁근로자에게,-8.52699
809,린,-8.52717
810,발생,-8.52819
811,▁맞아,-8.5288
812,▁한쪽,-8.52921
813,▁관,-8.52939
814,▁보조,-8.53165
815,▁04,-8.53173
816,해체,-8.53304
817,▁접질림,-8.53373
818,위에서,-8.53426
819,▁입은,-8.5364
820,▁자재에,-8.53706
821,▁판단,-8.53786
822,▁빠지면서,-8.53897
823,▁수행,-8.54002
824,▁세대,-8.54033
825,▁약지,-8.54038
826,▁손이,-8.54134
827,줄,-8.54245
828,▁반입,-8.54306
829,공구,-8.54421
830,▁우려,-8.54424
831,▁안전성,-8.54588
832,양,-8.54663
833,틀,-8.54681
834,해야,-8.54689
835,정도,-8.547
836,적으로,-8.54822
837,기구,-8.5491
838,▁본인,-8.54957
839,▁1.,-8.55047
840,▁원인,-8.55389
841,하다가,-8.55436
842,그림,-8.55564
843,▁운전원,-8.55599
844,▁서,-8.55604
845,▁등이,-8.55689
846,르,-8.55742
847,▁갈비뼈,-8.5575
848,50,-8.55801
849,▁사다리에서,-8.55842
850,e,-8.56197
851,열,-8.56295
852,되도록,-8.5632
853,▁주장,-8.56424
854,▁교체,-8.56431
855,▁아니,-8.56475
856,▁03,-8.56543
857,▁102,-8.56667
858,▁장소,-8.56856
859,▁타격하여,-8.57057
860,▁떨어진,-8.57057
861,종,-8.57062
862,▁미끄러지며,-8.57064
863,신,-8.5717
864,▁수술,-8.57206
865,▁충분,-8.57303
866,강,-8.57354
867,▁기존,-8.5754
868,▁중에,-8.57667
869,방지,-8.57775
870,▁헛딛어,-8.5813
871,▁설치작업,-8.58167
872,▁엄지,-8.58231
873,▁단열재,-8.58256
874,▁내용,-8.58366
875,▁파열,-8.58415
876,▁바닥에서,-8.59037
877,병원,-8.59039
878,방향,-8.59173
879,▁덤프트럭,-8.59221
880,▁잘못,-8.59224
881,▁승인,-8.59347
882,▁취,-8.59429
883,여부,-8.59766
884,▁고소작업대,-8.60029
885,▁동시,-8.6003
886,B,-8.60292
887,▁접근,-8.60328
888,▁교육,-8.6049
889,압,-8.60566
890,▁설치하여,-8.60889
891,될,-8.60889
892,▁다,-8.61119
893,▁되어,-8.61135
894,(2,-8.6119
895,▁트럭,-8.61374
896,▁얼굴,-8.61436
897,구간에서,-8.61585
898,▁사용하는,-8.61819
899,▁대하여,-8.61948
900,▁새끼손가락,-8.62185
901,작업자,-8.62444
902,▁설계,-8.62453
903,▁무리,-8.62545
904,▁전도되어,-8.62889
905,▁24,-8.62942
906,▁후진,-8.63086
907,골절,-8.63095
908,▁소,-8.63162
909,하였으며,-8.63224
910,▁수직재,-8.6335
911,▁지,-8.63385
912,▁양,-8.63427
913,▁우마,-8.63547
914,오,-8.63573
915,측,-8.63776
916,▁내려오다가,-8.63778
917,▁정리정돈,-8.6386
918,▁후송,-8.63975
919,▁공구,-8.63989
920,▁전원,-8.64126
921,01,-8.64149
922,▁본,-8.64164
923,▁손으로,-8.64191
924,-1,-8.64254
925,▁05,-8.64572
926,▁통증,-8.6486
927,영,-8.64898
928,▁파일,-8.65006
929,심,-8.65018
930,▁옆,-8.65026
931,▁드릴,-8.65237
932,▁무게,-8.65239
933,미,-8.65533
934,▁입,-8.65535
935,▁결정,-8.65923
936,▁01,-8.66003
937,판넬,-8.66124
938,▁낙상,-8.66229
939,설,-8.66501
940,▁안전조치,-8.66524
941,o,-8.66808
942,▁산재,-8.66867
943,▁종료,-8.66967
944,▁선,-8.67134
945,▁올라가,-8.67202
946,▁재료,-8.6722
947,13,-8.67231
948,감,-8.67301
949,▁조사,-8.67348
950,시간,-8.67404
951,▁근무,-8.67456
952,▁순서,-8.67497
953,▁개인,-8.6775
954,골,-8.6779
955,▁상차,-8.67944
956,▁거치,-8.6802
957,행,-8.68495
958,▁입원,-8.68521
959,▁나,-8.68772
960,▁배수,-8.68863
961,▁02,-8.68946
962,결과,-8.69022
963,▁원,-8.69041
964,40,-8.69211
965,▁파이프를,-8.69458
966,브,-8.6958
967,저,-8.69768
968,D,-8.69774
969,▁포함,-8.69881
970,▁문,-8.70042
971,▁휴식,-8.70056
972,▁어깨에,-8.70058
973,부분,-8.70233
974,▁넘어진,-8.70257
975,▁사실,-8.70284
976,▁가설계단,-8.70311
977,▁엘리베이터,-8.70331
978,▁관로,-8.70453
979,▁탑승,-8.7063
980,쪽,-8.707
981,근로자,-8.7074
982,▁시행,-8.70859
983,▁폭,-8.70865
984,▁단순과실,-8.70932
985,▁팔꿈치,-8.7103
986,▁투입,-8.71032
987,▁101,-8.71107
988,하였고,-8.72021
989,▁자재정리,-8.72213
990,▁불,-8.72504
991,▁23,-8.72661
992,▁하지,-8.72765
993,도중,-8.72841
994,▁벽돌,-8.72978
995,▁관한,-8.73066
996,▁힘을,-8.73092
997,▁선정,-8.73254
998,▁같다,-8.7332
999,위치,-8.73411
1000,▁토류판,-8.73497
1001,▁무,-8.736
1002,▁염좌,-8.7372
1003,으며,-8.73777
1004,▁골절이,-8.74092
1005,▁된,-8.74097
1006,▁내려오는,-8.74138
1007,대로,-8.7416
1008,▁두,-8.74517
1009,▁보호,-8.74588
1010,▁방향,-8.74669
1011,16,-8.74764
1012,▁허벅지,-8.74814
1013,▁팔,-8.75203
1014,▁잘,-8.75224
1015,▁바람,-8.75232
1016,▁미착용,-8.75239
1017,▁상승,-8.75251
1018,항,-8.75302
1019,▁X,-8.75456
1020,▁마,-8.75552
1021,▁리프트,-8.75621
1022,병원으로,-8.75644
1023,서는,-8.75711
1024,각,-8.75829
1025,▁28,-8.75866
1026,▁있으므로,-8.75877
1027,▁천장,-8.75909
1028,▁구간에서,-8.76144
1029,▁단순,-8.76147
1030,▁낙하물,-8.7615
1031,▁장소에,-8.76414
1032,▁22,-8.7653
1033,▁못을,-8.76571
1034,▁상부로,-8.76592
1035,▁스,-8.76691
1036,▁발견,-8.76707
1037,축,-8.76833
1038,▁없음,-8.76855
1039,▁계단에서,-8.76898
1040,▁빠져,-8.77017
1041,▁난간,-8.7702
1042,▁적정,-8.77082
1043,▁적치,-8.77212
1044,▁형틀목공,-8.7761
1045,▁변형,-8.77753
1046,▁처리,-8.77754
1047,▁공간,-8.7787
1048,▁지시,-8.77881
1049,▁근로복지공단,-8.77986
1050,▁예방,-8.78038
1051,▁상단,-8.78216
1052,▁받고,-8.78228
1053,▁남,-8.78359
1054,▁적재된,-8.7841
1055,▁P,-8.78463
1056,군,-8.78551
1057,▁발생된,-8.78698
1058,벽,-8.78705
1059,▁침하,-8.7876
1060,▁발가락,-8.78854
1061,▁끝부분,-8.78886
1062,▁못하여,-8.79012
1063,▁재해가,-8.7914
1064,▁레미콘,-8.79249
1065,창,-8.79401
1066,▁철근이,-8.79755
1067,▁통제,-8.79853
1068,▁유도,-8.79886
1069,▁시작,-8.79927
1070,▁E,-8.79932
1071,사항,-8.79973
1072,V,-8.80301
1073,▁필요,-8.80344
1074,▁다리가,-8.80402
1075,▁지정,-8.8045
1076,▁세,-8.80487
1077,▁지하주차장,-8.80541
1078,(1,-8.80578
1079,철,-8.80625
1080,▁맞,-8.80648
1081,08,-8.8065
1082,들,-8.80807
1083,▁내부에서,-8.80839
1084,▁하였으나,-8.80842
1085,▁받아,-8.81009
1086,▁의하여,-8.81058
1087,하부,-8.8112
1088,14,-8.81361
1089,해서,-8.8145
1090,▁시멘트,-8.8151
1091,▁기타,-8.81574
1092,▁타,-8.81575
1093,달,-8.81634
1094,블럭,-8.81712
1095,09,-8.81857
1096,▁협소,-8.81877
1097,▁정강이,-8.81885
1098,▁미설치,-8.8199
1099,▁넘어지는,-8.82003
1100,정리,-8.821
1101,복,-8.82219
1102,던중,-8.82233
1103,▁터널,-8.82286
1104,▁지면에,-8.82301
1105,▁목격자,-8.82318
1106,지구,-8.82467
1107,06,-8.82533
1108,▁실수로,-8.82649
1109,로프,-8.82808
