,0,1
297,있던,-7.6565
298,▁아래로,-7.65834
299,6,-7.6603
300,▁07,-7.66157
301,▁낙하,-7.66174
302,▁행동,-7.66335
303,▁-,-7.66484
304,▁설치를,-7.66701
305,명,-7.67341
306,▁B,-7.67526
307,▁공사,-7.67769
308,▁당,-7.6779
309,▁하던중,-7.67869
310,8,-7.67981
311,▁형틀,-7.68183
312,사,-7.68656
313,교,-7.68912
314,▁충돌,-7.69097
315,성,-7.6943
316,▁베임,-7.69513
317,▁함,-7.69619
318,관,-7.69729
319,▁발등,-7.69808
320,▁진행,-7.69921
321,▁뒤로,-7.70314
322,조,-7.70439
323,▁중지,-7.70566
324,▁각재,-7.71262
325,▁발,-7.71546
326,**),-7.71892
327,▁보고,-7.72287
328,▁의해,-7.72333
329,▁박,-7.72503
330,▁위치,-7.74036
331,▁체결,-7.74418
332,▁충격,-7.74458
333,▁일부,-7.74853
334,▁다침,-7.7495
335,▁미,-7.75171
336,▁다리,-7.75236
337,▁완료,-7.75382
338,▁골절됨,-7.75399
339,▁파이프,-7.75534
340,선,-7.75663
341,▁추락하여,-7.75903
342,게,-7.76001
343,▁인지하지,-7.76328
344,▁계단실,-7.76455
345,명이,-7.76599
346,▁부위,-7.76717
347,▁A,-7.77266
348,다,-7.77859
349,▁지게차,-7.78088
350,▁가격,-7.78262
351,▁상태,-7.7835
352,실,-7.78502
353,▁사용하여,-7.78575
354,▁손목,-7.78936
355,▁손,-7.80117
356,▁않아,-7.80166
357,mm,-7.80267
358,개,-7.80587
359,▁발목을,-7.80958
360,원,-7.81029
361,른,-7.81036
362,▁판넬,-7.81108
363,▁안전,-7.81215
364,▁타워크레인,-7.81503
365,▁철거,-7.81625
366,▁골절된,-7.82238
367,목,-7.82384
368,사고,-7.82598
369,▁검지,-7.82685
370,▁가,-7.83148
371,9,-7.83204
372,H,-7.8364
373,▁손을,-7.8396
374,▁사다리를,-7.84123
375,▁끼어,-7.84491
376,▁기초,-7.84589
377,에게,-7.84603
378,▁**,-7.84641
379,▁떨어지면서,-7.84773
380,▁시공,-7.85061
381,빔,-7.85188
382,▁부상을,-7.8527
383,▁이동식,-7.85347
384,▁치료,-7.87591
385,▁하기,-7.87612
386,다가,-7.87939
387,▁시스템동바리,-7.88558
388,▁추락한,-7.88735
389,층으로,-7.89026
390,▁실시,-7.89654
391,▁않은,-7.89712
392,내,-7.89871
393,▁연결,-7.90021
394,보,-7.90039
395,▁기,-7.90901
396,▁피재자,-7.90952
397,▁21,-7.91171
398,스,-7.91609
399,▁해체작업,-7.9183
400,▁결과,-7.91839
401,▁로프,-7.91933
402,▁수,-7.91938
403,▁위,-7.92596
404,▁토사,-7.93049
405,씨,-7.93409
406,부위,-7.93716
407,▁재해자는,-7.94068
408,▁기둥,-7.94116
409,▁발목이,-7.94141
410,▁임,-7.94691
411,▁손상,-7.94764
412,▁옹벽,-7.9508
413,▁머리,-7.95108
414,히,-7.95173
415,▁천정,-7.95496
416,▁추락함,-7.95945
417,간,-7.96093
418,만,-7.96789
419,▁사이,-7.96979
420,▁틀비계,-7.97401
421,▁19,-7.98191
422,임,-7.98677
423,▁자재가,-7.98849
424,20,-7.99733
425,▁따,-7.99858
426,▁망치로,-7.99868
427,▁사고자,-7.99932
428,▁그,-8.0015
429,▁됨,-8.00436
430,▁하나,-8.0083
431,11,-8.0105
432,▁하역,-8.01127
433,▁당일,-8.01214
434,음,-8.01438
435,▁맞음,-8.01583
436,트,-8.0166
437,▁밟아,-8.01772
438,천,-8.0184
439,▁신호,-8.02297
440,▁튀어,-8.02439
441,▁40,-8.02466
442,▁손등,-8.02621
443,▁안전모,-8.0316
444,▁내려오다,-8.03187
445,▁내려,-8.03241
446,정,-8.03677
447,▁몸의,-8.04023
448,▁갱폼,-8.04086
449,▁주차장,-8.04264
450,▁작업시,-8.04809
451,▁해당,-8.04815
452,0,-8.05389
453,*,-8.05693
454,▁임의,-8.0601
455,▁통증을,-8.0639
456,됨,-8.06402
457,아,-8.06638
458,▁알폼,-8.06767
459,▁볼트,-8.06773
460,번지,-8.0683
461,조로,-8.07336
462,자재,-8.07343
463,▁불량,-8.07413
464,▁가슴,-8.0755
465,재,-8.078
466,사이에,-8.07857
467,▁같이,-8.07918
468,약,-8.07972
469,▁청소,-8.08205
470,▁50,-8.08364
471,산,-8.08419
472,▁진료,-8.08978
473,제,-8.09438
474,▁외벽,-8.09532
475,▁낙하하여,-8.09686
476,져,-8.10034
477,T,-8.10103
478,▁눈,-8.10232
479,▁통증이,-8.10622
480,▁마치고,-8.10687
481,▁주,-8.11355
482,▁25,-8.11536
483,▁06,-8.11636
484,되면서,-8.11773
485,되는,-8.12104
486,치,-8.12132
487,▁와이어,-8.12289
488,▁적재함,-8.1301
489,현장,-8.13082
490,▁접촉,-8.13131
491,▁목재,-8.1335
492,재해자,-8.13633
493,▁안전고리,-8.13688
494,▁구간,-8.1376
495,등,-8.13862
496,▁18,-8.13963
497,▁서포트,-8.14206
498,▁터파기,-8.14445
499,▁핸드그라인더,-8.14649
500,▁받음,-8.1475
501,▁1.,-8.14854
502,톤,-8.15074
503,설치,-8.15104
504,▁이용,-8.15117
505,▁1.5,-8.15179
506,▁인근,-8.15289
507,▁이동하던,-8.15335
508,▁사망,-8.15409
509,라,-8.15497
510,▁17,-8.15563
511,▁지붕,-8.15589
512,소,-8.15614
513,▁하다가,-8.15654
514,▁용접,-8.1567
515,▁당함,-8.15818
516,2.,-8.15882
517,김,-8.1602
518,▁병원으로,-8.16179
519,▁적재,-8.16466
520,▁신고,-8.16689
521,▁운반중,-8.16832
522,▁회전,-8.17577
523,▁안,-8.17583
524,▁이송,-8.18003
525,▁04,-8.18212
526,▁상부에,-8.18221
527,▁안전벨트,-8.18265
528,▁올라가,-8.18376
529,▁빔,-8.18531
530,▁접질림,-8.18635
531,▁맞아,-8.18647
532,▁상태로,-8.18792
533,▁약지,-8.18843
534,▁있어,-8.18884
535,▁인지,-8.19082
536,▁신호수,-8.19276
537,▁빠지면서,-8.19685
538,▁균형,-8.19705
539,▁개구부,-8.19823
540,▁자재에,-8.19881
541,▁양중,-8.20174
542,▁결속,-8.20223
543,▁입은,-8.20264
544,▁갑자기,-8.2075
545,▁하는,-8.2094
546,▁타박상,-8.20949
547,▁갈비뼈,-8.20991
548,우,-8.21149
549,▁03,-8.21299
550,▁정,-8.21716
551,▁102,-8.21978
552,▁구조물,-8.22217
553,▁미끄러지며,-8.2234
554,▁사다리에서,-8.22432
555,▁타격하여,-8.22582
556,▁것으로,-8.22593
557,▁손이,-8.22962
558,00),-8.23003
559,적,-8.23029
560,▁다른,-8.23054
561,▁이후,-8.23161
562,▁아래,-8.23183
563,▁헛딛어,-8.2344
564,▁본인,-8.23496
565,▁흙막이,-8.23544
566,▁한쪽,-8.24057
567,토,-8.2424
568,하며,-8.24846
569,▁추정,-8.25562
570,▁부족,-8.25564
571,kg,-8.25586
572,▁엄지,-8.25676
573,▁석재,-8.25706
574,▁세대,-8.26526
575,▁하차,-8.26673
576,안,-8.26874
577,▁수술,-8.27127
578,▁파열,-8.27467
579,▁것을,-8.27592
580,▁착용,-8.27668
581,▁간,-8.27677
582,▁떨어진,-8.27874
583,까지,-8.27951
584,▁전도되어,-8.2806
585,▁대한,-8.28071
586,12,-8.28519
587,식,-8.28679
588,▁오,-8.28854
589,▁무리한,-8.29203
590,▁내려오다가,-8.29204
591,▁작업대,-8.29434
592,▁05,-8.29487
593,▁못,-8.29667
594,▁하고,-8.29698
595,F,-8.29799
596,하던중,-8.29887
597,▁즉시,-8.30119
598,▁배근,-8.30177
599,▁01,-8.30347
600,▁주장,-8.30505
601,▁신,-8.3079
602,위,-8.30941
603,하였으나,-8.31337
604,여,-8.3146
605,▁건물,-8.31686
606,정도,-8.3242
607,▁바닥에서,-8.32525
608,▁이탈,-8.32577
609,▁단열재,-8.32586
610,▁굴착기,-8.32678
611,▁최,-8.32693
612,▁우마,-8.32835
613,▁무리,-8.32971
614,▁고리,-8.33018
615,▁맨홀,-8.33066
616,▁손으로,-8.33668
617,▁02,-8.33858
618,▁통증,-8.34091
619,▁대,-8.3431
620,▁얼굴,-8.34511
621,금,-8.34545
622,▁퇴근,-8.34588
623,▁24,-8.34791
624,판,-8.3481
625,▁옆,-8.34823
626,▁통해,-8.35091
627,▁장,-8.351
628,공구,-8.35549
629,▁파이프를,-8.35964
630,▁잘못,-8.35995
631,남,-8.36087
632,▁앞,-8.36231
633,▁입원,-8.36242
634,▁설치작업,-8.36252
635,▁어깨에,-8.36256
636,석,-8.36262
637,▁팔꿈치,-8.36276
638,려,-8.36304
639,▁단순과실,-8.36306
640,쪽,-8.3657
641,▁덮개,-8.36577
642,위에서,-8.3662
643,▁조,-8.3728
644,▁부,-8.37296
645,▁서,-8.37331
646,▁상,-8.37452
647,▁부분,-8.37466
648,▁방향,-8.37769
649,▁101,-8.37863
650,▁띠장,-8.37919
651,▁엘리베이터,-8.38065
652,▁지지대,-8.38514
653,▁넘어진,-8.38576
654,▁자재정리,-8.38686
655,하다,-8.3873
656,(2,-8.3882
657,▁염좌,-8.38858
658,유,-8.3888
659,A,-8.39039
660,15,-8.39216
661,▁23,-8.39505
662,있는,-8.39646
663,▁휴식,-8.39736
664,▁돌,-8.39845
665,▁허벅지,-8.40059
666,거푸집,-8.4013
667,▁골절이,-8.40559
668,▁구간에서,-8.40677
669,▁팔,-8.40751
670,▁사실,-8.41039
671,▁낙상,-8.41112
672,▁미착용,-8.41218
673,▁따라,-8.4129
674,▁되어,-8.41508
675,▁준비,-8.41606
676,▁들어,-8.41817
677,하,-8.42029
678,▁28,-8.42054
679,▁새끼손가락,-8.4225
680,▁못을,-8.42401
681,▁형틀목공,-8.42838
682,▁빠져,-8.42955
683,▁근로복지공단,-8.43167
684,▁X,-8.43241
685,▁된,-8.4326
686,▁타일,-8.43376
687,▁22,-8.43714
688,하였고,-8.43942
689,▁발가락,-8.44084
690,배관,-8.44278
691,▁기계,-8.44349
692,▁항타기,-8.44477
693,▁위에,-8.44553
694,하다가,-8.44616
695,작업자,-8.44713
696,▁하였으나,-8.44732
697,▁가설,-8.45228
698,▁조치,-8.45295
699,운,-8.45295
700,▁무게,-8.45381
701,▁못하여,-8.45421
702,▁가공,-8.45587
703,50,-8.45638
704,나,-8.45665
705,▁상부로,-8.45699
706,▁발생된,-8.4573
707,▁하여,-8.45797
708,▁지하주차장,-8.45811
709,▁다리가,-8.45901
710,▁강,-8.46203
711,상태,-8.46418
712,▁힘을,-8.46452
713,▁받고,-8.46456
714,▁E,-8.46471
715,력,-8.46747
716,▁상차,-8.46777
717,지구,-8.47006
718,▁정강이,-8.47174
719,▁슬래브,-8.47248
720,▁철판,-8.47257
721,포,-8.47462
722,▁목격자,-8.47466
723,병원,-8.47616
724,▁데크,-8.47654
725,철근,-8.47655
726,▁탈락,-8.47695
727,드,-8.47704
728,▁내려오는,-8.47736
729,▁통로,-8.4776
730,▁하부에,-8.47854
731,▁작동,-8.47868
732,▁벽돌,-8.47985
733,▁00,-8.48178
734,▁철근이,-8.48777
735,▁적재된,-8.48779
736,▁골절상을,-8.48899
737,▁작업장,-8.49109
738,방,-8.49136
739,부터,-8.49255
740,▁펌프카,-8.49307
741,▁기존,-8.49308
742,▁급,-8.49443
743,▁실수로,-8.49451
744,▁산재,-8.49476
745,▁임시,-8.4956
746,▁수직,-8.49805
747,▁앞으로,-8.50034
748,▁후송,-8.50053
749,▁수직재,-8.5011
750,▁미설치,-8.50111
751,▁고소작업대,-8.50148
752,▁협착되어,-8.503
753,▁과실,-8.50664
754,▁토류판,-8.50719
755,하였음,-8.50728
756,▁단순,-8.50824
757,▁재해가,-8.50912
758,▁없음,-8.50917
759,16,-8.5093
760,▁종료,-8.51141
761,구간에서,-8.51547
762,▁후진,-8.51565
763,문,-8.51803
764,▁전기,-8.51861
765,▁장갑이,-8.51887
766,▁덤프트럭,-8.52077
767,▁실족,-8.52079
768,▁수평,-8.52102
769,근,-8.52253
770,▁사고입니다,-8.52332
771,▁분리,-8.52399
772,▁넘어지는,-8.52831
773,장비,-8.53285
774,도중,-8.5339
775,물,-8.53415
776,▁재,-8.53438
777,▁사고로,-8.53451
778,▁지지,-8.53472
779,▁잃어,-8.53526
780,▁파손,-8.53725
781,림,-8.54014
782,체,-8.54116
783,▁103,-8.5421
784,균형을,-8.54212
785,▁정리정돈,-8.54423
786,양,-8.54517
787,40,-8.54592
788,▁내부에서,-8.54599
789,▁드릴,-8.54777
790,비계,-8.54834
791,시설,-8.55069
792,▁26,-8.55091
793,▁발판에서,-8.55281
794,▁촬영,-8.55285
795,린,-8.55338
796,▁비,-8.55829
797,방향,-8.55906
798,▁옆구리,-8.55912
799,▁104,-8.56008
800,▁각파이프,-8.56058
801,▁현재,-8.56186
802,러,-8.56259
803,▁운전원,-8.56472
804,▁난간대,-8.56651
805,번째,-8.56698
806,▁놓쳐,-8.57025
807,▁안전난간대,-8.57421
808,V,-8.57461
809,▁인대,-8.57519
810,▁호스,-8.57664
811,▁27,-8.57808
812,병원으로,-8.58235
813,▁폐기물,-8.58299
814,▁원인,-8.58367
815,▁사이로,-8.58893
816,▁호소,-8.59221
817,▁망치,-8.59239
818,▁운전자,-8.59248
819,▁상해를,-8.59255
820,▁소재,-8.59434
821,▁하지,-8.59491
822,▁제작,-8.59517
823,▁옆으로,-8.59695
824,3.,-8.59779
825,~,-8.59963
826,▁하기위해,-8.60072
827,▁안전대,-8.60332
828,▁구,-8.60364
829,영,-8.60428
830,▁데크플레이트,-8.60454
831,▁못이,-8.605
832,▁붐대,-8.60501
833,▁계속,-8.60564
834,▁고,-8.60705
835,▁미장,-8.60724
836,▁허리에,-8.60897
837,C,-8.60929
838,▁유,-8.61226
839,▁경계석,-8.61229
840,▁와이어로프,-8.61263
841,▁가설계단,-8.61322
842,바,-8.61524
843,▁추락사고,-8.61542
844,▁아파트,-8.61643
845,▁지면에,-8.61671
846,▁정도,-8.6177
847,▁조작,-8.61816
848,▁남,-8.61834
849,13,-8.61934
850,▁관로,-8.62002
851,▁천장,-8.62083
852,판넬,-8.62117
853,발생,-8.62126
854,▁골절되는,-8.62194
855,▁받아,-8.62198
856,하였으며,-8.62299
857,▁다친,-8.62383
858,▁점검,-8.62528
859,▁근무,-8.62601
860,▁물,-8.62675
861,할,-8.62692
862,07,-8.62741
863,▁화상,-8.62792
864,▁위로,-8.62805
865,▁협력업체,-8.62815
866,▁협소,-8.62887
867,B,-8.63041
868,과정에서,-8.63258
869,되지,-8.63296
870,▁설치중,-8.63382
871,▁옥상,-8.63478
872,▁작업하던,-8.63637
873,▁타격함,-8.63737
874,D,-8.63821
875,▁강관,-8.6385
876,▁하부에서,-8.6392
877,▁종아리,-8.63948
878,▁사,-8.64241
879,결과,-8.64368
880,▁이동하여,-8.64378
881,▁모서리에,-8.64797
882,▁위험,-8.64956
883,▁동료작업자,-8.64975
884,▁선,-8.65023
885,▁무릎이,-8.65067
886,▁유리,-8.65174
887,▁부재,-8.65181
888,미터,-8.65203
889,▁검지손가락,-8.65355
890,▁뒤,-8.65409
891,통,-8.65423
892,▁조정,-8.65886
893,▁관,-8.65959
894,▁본인이,-8.66059
895,▁짚어,-8.66115
896,▁중량물,-8.66203
897,▁외,-8.66278
898,▁미흡으로,-8.66438
899,▁끝부분,-8.66807
900,놓은,-8.66871
901,▁시행,-8.66873
902,▁레미콘,-8.66901
903,▁보조,-8.66946
904,▁파이프가,-8.66983
905,▁29,-8.67046
906,(1,-8.67121
907,▁폼,-8.67124
908,▁PC,-8.67132
909,▁날이,-8.67301
910,▁판단,-8.67329
911,마,-8.67362
912,18,-8.6762
913,▁측면,-8.67664
914,▁하,-8.67715
915,▁옆에,-8.67825
916,▁발생하여,-8.67929
917,▁동,-8.67988
918,터널,-8.67998
919,14,-8.6806
920,▁화장실,-8.68062
921,▁천공,-8.68091
922,골절,-8.68097
923,▁개인,-8.68392
924,▁2022,-8.68601
925,▁통보,-8.68697
926,▁본인의,-8.68821
927,▁전선,-8.6888
928,▁램프,-8.69051
929,계,-8.69143
930,▁열상,-8.69591
931,▁나무,-8.69707
932,비,-8.69737
933,하부,-8.69807
934,블럭,-8.6991
935,▁승인,-8.70025
936,▁톱날에,-8.70142
937,야,-8.70168
938,▁P,-8.70196
939,▁원,-8.70225
940,P,-8.70307
941,▁내려오던중,-8.70876
942,▁타,-8.70967
943,▁형틀공,-8.71237
944,근로자,-8.71271
945,하려고,-8.71426
946,**(,-8.71685
947,미,-8.71718
948,씨는,-8.71748
949,▁천막,-8.71912
950,▁부딪힌,-8.71979
951,▁신청,-8.72039
952,02,-8.72181
953,▁상해,-8.72388
954,09,-8.72459
955,▁통,-8.72526
956,▁상단,-8.7261
957,오,-8.72635
958,▁T,-8.72894
959,▁오른발,-8.72919
960,▁끼여,-8.72926
961,▁설치되어,-8.73088
962,▁부위에,-8.73283
963,▁늑골,-8.73296
964,▁이상,-8.73444
965,중인,-8.73458
966,▁해체된,-8.73459
967,▁차,-8.73712
968,▁운반하던,-8.73847
969,▁철근공,-8.73978
970,부분,-8.74014
971,▁이동통로,-8.74166
972,▁부딪쳐,-8.74422
973,▁고정용,-8.74569
974,▁일어난,-8.74657
975,▁찰과상,-8.74657
976,높이에서,-8.74687
977,상부,-8.74714
978,▁파일,-8.74718
979,▁교체,-8.74839
980,▁손잡이,-8.75063
981,▁우,-8.75091
982,01,-8.75113
983,대로,-8.75421
984,사이,-8.7544
985,▁미준수,-8.75566
986,발,-8.75619
987,자재를,-8.7585
988,19,-8.75946
989,▁감,-8.7616
990,S,-8.76235
991,줄,-8.76289
992,▁부분이,-8.76616
993,군,-8.76625
994,▁105,-8.76736
995,▁슬링벨트,-8.76783
996,차량,-8.7686
997,▁바닥을,-8.7689
998,▁아닌,-8.77404
999,▁떨어지며,-8.77423
1000,▁떨어지는,-8.77466
1001,틀,-8.77562
1002,▁이동시,-8.77596
1003,▁수평재,-8.77646
1004,▁못한,-8.77811
1005,▁재해발생,-8.77908
1006,▁하강,-8.77966
1007,▁목공,-8.77979
1008,04,-8.78375
1009,▁복공판,-8.78514
1010,▁손목이,-8.78564
1011,▁절곡기,-8.78599
1012,창,-8.78849
1013,▁당시,-8.78953
1014,▁업무,-8.78976
1015,강,-8.7915
1016,열,-8.79182
1017,▁병원에서,-8.79325
1018,해체,-8.79388
1019,▁협착됨,-8.79455
1020,▁앞에서,-8.79613
1021,▁순간적,-8.79616
1022,▁해체중,-8.79718
1023,▁백호,-8.79853
1024,▁기계실,-8.79937
1025,03,-8.7994
1026,▁상황,-8.8021
1027,▁이물질,-8.8025
1028,▁미확인,-8.80275
1029,▁불안정,-8.8029
1030,▁무게중심,-8.8036
1031,▁응급실,-8.80449
1032,▁도착,-8.80516
1033,▁날,-8.80626
1034,▁바퀴,-8.80628
1035,▁000,-8.80743
1036,▁놓은,-8.80777
1037,▁밑,-8.80838
1038,▁장소,-8.80976
1039,▁목,-8.81041
1040,?,-8.81085
1041,▁눈에,-8.81167
1042,▁찔림,-8.81201
1043,▁철근배근,-8.81402
1044,▁착지,-8.81558
1045,수지,-8.81571
1046,▁넘어,-8.81655
1047,▁공구,-8.81733
1048,류,-8.81754
1049,반,-8.81783
1050,▁도로,-8.81822
1051,▁난간,-8.82032
1052,▁부분을,-8.82156
1053,▁카고크레인,-8.82174
1054,▁사다리가,-8.82268
1055,▁석고보드,-8.82325
1056,▁소,-8.82357
1057,▁피해자,-8.82377
1058,▁호이스트,-8.82387
1059,▁시멘트,-8.82467
1060,▁확인하지,-8.82502
1061,▁계단을,-8.82811
1062,벽,-8.82853
1063,▁튕기,-8.83153
1064,▁지,-8.83195
1065,▁하다,-8.83438
1066,호기,-8.83594
1067,▁맞,-8.83595
1068,던중,-8.83702
1069,▁전달,-8.8374
1070,▁작업방법,-8.83857
1071,▁절단기,-8.83864
1072,쪽으로,-8.84034
1073,▁해체작업중,-8.84214
1074,▁케이싱,-8.84298
1075,▁2.5,-8.84576
1076,▁작업구간,-8.84745
1077,▁탑승,-8.84764
1078,외,-8.8481
1079,',-8.85061
1080,▁제출,-8.85067
1081,▁정리작업,-8.85317
1082,▁현장에,-8.85354
1083,▁질병,-8.85471
1084,▁운전원이,-8.85645
1085,08,-8.85747
1086,▁작업자세,-8.86046
1087,▁양,-8.86066
1088,],-8.86136
1089,BL,-8.8617
1090,▁보강,-8.86204
1091,▁고임목,-8.86272
