,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
35,C-24-2011,6.0,,,,(1),(자),,,,규정,m,,콘크리트 펌프카의 붐 연결부의 탈락 위험성에 대한 사전점검을 실시하여야 한다.,,,,,,,,,,,
36,C-24-2011,6.0,,,,(1),(차),,,,규정,m,,"안전가시설(작업발판, 승강설비, 개구부 방호조치, 안전난간, 추락방지망, 안전대 부착설비)을 점검하여야 한다.",,,,,,,,,,,
37,C-24-2011,6.0,,,,(1),(카),,,,규정,m,,"거푸집 및 동바리의 전반적인 내용은 KOSHA Code C-6-2004 (콘크리트 표준안전작업 지침), KOSHA Code C-20-2009 (거푸집동바리 구조검토 및 설치 안전작업에 관한 기술지침)의 규정에 따른다.",,,,,,,,,,,
38,C-24-2011,6.0,,,,(2),,,,,규정,,,콘크리트 타설 일반사항,,,,,,,,,,,
39,C-24-2011,6.0,,,,(2),(가),,,,규정,m,,콘크리트 타설은 정해진 타설 순서에 의거 실시하여야 한다.,,,,,,,,,,,
40,C-24-2011,6.0,,,,(2),(나),,,,규정,m,,"콘크리트를 타설하는 중에 거푸집, 동바리 등의 이상 유무를 확인하여야 하고, 감시자를 배치하여 이상이 발생한 때에는 관리감독자에게 보고 및 근로자 대피 등 안전조치를 하여야 한다.",,,,,,,,,,,
41,C-24-2011,6.0,,,,(2),(다),,,,규정,m,,"콘크리트 타설시 스팬(Span) 중앙부에 콘크리트, 장비, 작업자 등 편심 하중 작용에 의한 붕괴 위험이 있으므로 집중 타설을 금지하여야 한다.",,,,,,,,,,,
42,C-24-2011,6.0,,,,(2),(라),,,,규정,m,,다짐봉에 의한 수평이동 거리가 길면 재료분리가 발생하기 때문에 콘크리트 슈트(Chute)의 이동 간격은 3미터 이하로 하여야 한다.,,,,,,,,,,,
43,C-24-2011,6.0,,,,(2),(마),,,,규정,m,,타설 높이가 높으면 재료 분리가 발생하므로 콘크리트 슈트(Chute)하면으로부터 최대 1.5미터이하로 제한하여야 한다.,,,,,,,,,,,
44,C-24-2011,6.0,,,,(2),(바),,,,규정,m,,넓은 슬래브 타설시 펌프카로부터 먼 곳에서 가까운 쪽으로 타설하여야 한다.,,,,,,,,,,,
45,C-24-2011,6.0,,,,(2),(사),,,,규정,m,,타설 속도는 콘크리트의 수평이동으로 거푸집 구석이나 철근 주위에 충분한 다짐을 시공할 수 있을 정도로 하여야 한다.,,,,,,,,,,,
46,C-24-2011,6.0,,,,(2),(아),,,,규정,m,,콘크리트를 한 곳에만 치우쳐서 타설할 경우 거푸집의 변형 및 탈락에 의한 붕괴사고가 발생되므로 타설 순서를 준수하여야 한다.,,,,,,,,,,,
47,C-24-2011,6.0,,,,(2),(자),,,,규정,m,,콘크리트 강도 차이에 따른 타설은 다음과 같은 방법으로 하여야 한다.,,,,,,,,,,,
48,C-24-2011,6.0,,,,(2),(자),①,,,규정,s,,수직부재와 수평부재의 강도 차이가 작을 경우에는 모두 수평재 강도로 시공한다.,,,,,<수식 1>,,,,,,
49,C-24-2011,6.0,,,,(2),(자),②,,,규정,s,,"수직부재와 수평부재의 강도 차이가 클 경우, 수직 수평을 분리 타설을 하며 강도가 높은 콘크리트를 먼저 타설한 후에 소성 성질을 보이는 동안에 낮은 강도의 콘크리트를 타설하여 두 콘크리트가 일체가 되도록 충분히 진동다짐한다.",,,,,<수식2>,,,,,,
50,C-24-2011,6.0,,,,(2),(차),,,,규정,m,,"슬래브 단부 타설시 추락의 위험이 있으므로 안전난간, 안전대 부착설비 등 추락방지 조치를 하여야 한다.",,,,,,,,,,,
51,C-24-2011,6.0,,,,(2),(카),,,,규정,m,,"바닥 개구부 주위 타설시 개구부 덮개, 안전난간, 추락방망, 안전대 부착설비 등 추락방지 조치를 하여야 한다.",,,,,,,,,,,
52,C-24-2011,6.0,,,,(2),(타),,,,규정,m,,야간에 콘크리트 타설시 적합한 조명을 설치하여야 한다.,,,,,,,,,,,
53,C-24-2011,6.0,,,,(2),(파),,,,규정,m,,철근 배근 상부에 근로자 이동시 전도 방지를 위한 통로용 작업발판을 설치하여야 한다.,,,,,,,,,,,
54,C-24-2011,6.0,,,,(2),(하),,,,규정,m,,"고소에 있는 개구부 단부 주변에 추락의 위험있는 경우 안전난간을 설치하고, 설치하기 곤란한 경우에는 근로자에게 안전대를 착용하도록 하는 등 추락위험을 방지하기 위하여 필요한 조치를 하여야 한다.",,,,,,,,,,,
55,C-24-2011,6.0,,,,(2),(거),,,,규정,m,,작업자는 적절한 휴식시간으로 근골격계질환 예방을 위한 적절한 조치를 하여야 한다.,,,,,,,,,,,
56,C-24-2011,6.0,,,,(3),,,,,규정,,,타설 장비 및 기계기구 안전 준수 사항,,,,,,,,,,,
57,C-24-2011,6.0,,,,(3),(가),,,,규정,m,,"진동기(Vibrator), 콘크리트 펌프, 압송관 등 타설 기계기구의 안전점검을 실시하여야 한다.",,,,,,,,,,,
58,C-24-2011,6.0,,,,(3),(나),,,,규정,m,,"진동기는 대지 저항이 100Ω이하(3종 접지)가 되도록 접지를 하고 분전반에서 인출하여야 하며, 분전반의 외함접지 및 누전차단기 작동 여부를 점검하여야 한다.",,,,,,,,,,,
59,C-24-2011,6.0,,,,(3),(다),,,,규정,m,,진동기의 지나친 진동은 측압이 증가하여 거푸집 붕괴의 원인이 될 수 있으므로 주의하여야 한다.,,,,,,,,,,,
60,C-24-2011,6.0,,,,(3),(라),,,,규정,m,,"타설 장비는 시공 장소에 근접하게 설치하되, 평탄하고 바닥이 단단하여 장비 전도의 위험이 없는 곳에 설치하여야 한다.",,,,,,,,,,,
61,C-24-2011,6.0,,,,(3),(마),,,,규정,m,,콘크리트 펌프카 작업 시 붐대의 급격한 이동 및 조작을 금지하여야 한다.,,,,,,,,,,,
62,C-24-2011,6.0,,,,(3),(바),,,,규정,m,,콘크리트 펌프카 작업 시 고압 가공전선에 대한 감전예방 조치를 실시하여야 한다.,,,,,,,,,,,
63,C-24-2011,6.0,,,,(3),(사),,,,규정,m,,콘크리트 펌프카의 전도방지를 위해 견고한 지반위에 아웃트리거 (Outrigger) 설치 등 침하 방지 조치를 하여야 한다.,,,,,,,,,,,
64,C-24-2011,6.0,,,,(3),(아),,,,규정,m,,"콘크리트 펌프카 설치지반의 상태가 연약지반인 경우에는 연약토사를 제거하고 콘크리트를 타설.양생한 후 설치하거나, 충분한 강도와 접지 면적이 확보되는 철판 등을 지면에 깔아야 한다.",,,,,,,,,,,
65,C-24-2011,6.0,,,,(3),(자),,,,규정,m,,콘크리트 펌프카 작업반경 위험구역 내에 근로자의 출입을 제한하여야 한다.,,,,,,,,,,,
66,C-24-2011,6.0,,,,(3),(차),,,,규정,m,,콘크리트 펌프카의 플렉시블 호스(Flexible hose)는 이상 압력 발생방지를 위해 반경 1미터 이내로 구부리지 않아야 한다.,,,,,,,,,,,
67,C-24-2011,6.0,,,,(3),(카),,,,규정,m,,호스는 슬래브 단부 등 구조물의 끝에서 요동치지 않도록 손잡이를 설치하여 확실히 붙잡고 타설하여야 한다.,,,,,,,,,,,
68,C-24-2011,6.0,,,,(3),(타),,,,규정,m,,호스 손잡이는 호스에서 빠지지 않도록 견고하게 결속하여야 한다.,,,,,,,,,,,
69,C-24-2011,6.0,,,,(3),(파),,,,규정,m,,레미콘 트럭의 진입 및 후진 시 유도자를 배치하여야 한다.,,,,,,,,,,,
70,C-24-2011,6.0,,,,(3),(하),,,,규정,m,,"레미콘 트럭 상부에서 작업 시 작업자는 안전대, 안전모 등 개인보호구를 착용하여야 한다.",,,,,,,,,,,
71,C-24-2011,6.0,,,,(3),(거),,,,규정,m,,"가설전선은 침수되지 않도록 바닥에서 띄어 설치하거나 보호 조치를 하고, 방수형 콘센트를 사용하여야 한다.",,,,,,,,,,,
72,C-24-2011,6.0,,,,(3),(너),,,,규정,m,,"C.P.B(Concrete placing boom)의 설치, 인상 작업을 하는 때에는 위험성 평가 기법에 의해 구체적으로 작업계획서를 작성하고 준수하여야 한다. 또한 작업지휘자를 지정하고 안전작업방법을 근로자에 주지시켜야 한다.",,,,,,,,,,,
73,C-24-2011,7.0,,,,,,,,규정,,,콘크리트 양생 시 준수사항,"콘크리트 양생 작업 시 다음과 같이 콘크리트 양생 일반사항, 콘크리트 양생용 열풍기 등 사용 시 준수 사항을 고려하여 작업하여야 한다.",,,,,,,,,,,
74,C-24-2011,7.0,,,,(1),,,,,규정,,,콘크리트 양생 일반사항,,,,,,,,,,,
75,C-24-2011,7.0,,,,(1),(가),,,,규정,m,,거푸집 동바리 존치기간을 준수하여야 한다.,,,,,,,,,,,
76,C-24-2011,7.0,,,,(1),(나),,,,규정,m,,"콘크리트 경화 중 충격, 진동, 온·습도 변화, 일조, 풍우 등으로부터 보호 하고, 일정기간 동안 상온(5∼20℃)하에서 습윤 상태를 유지하여 강도, 내구성, 수밀성 등을 확보하여야 한다.",,,,,,,,,,,
77,C-24-2011,7.0,,,,(1),(다),,,,규정,m,,초기 24시간 동안 습윤 상태를 유지하여 강도 및 내구성을 증가시킬 수 있도록 하여야 한다.,,,,,,,,,,,
78,C-24-2011,7.0,,,,(1),(라),,,,규정,m,,"가마니, 부직포 등을 물에 적신 양생포를 덮어야 한다.",,,,,,,,,,,
79,C-24-2011,7.0,,,,(1),(마),,,,규정,m,,양생장소 주변의 개구부에는 덮개를 설치하고 슬래브 단부에는 안전난간을 설치하여야 한다.,,,,,,,,,,,
80,C-24-2011,7.0,,,,(2),,,,,규정,,,콘크리트 양생용 열풍기 등 사용 시 준수 사항,,,,,,,,,,,
81,C-24-2011,7.0,,,,(2),(가),,,,규정,m,,"질식 위험이 있는 장소에는 관리감독자 입회하에 안전성을 확인 후 출입하고, 갈탄, 열풍기 등을 사용하는 콘크리트 양생 장소에는 관리감독자의 지휘 감독에 따라 근로자를 출입시켜야 한다.",,,,,,,,,,,
82,C-24-2011,7.0,,,,(2),(나),,,,규정,m,,"동절기에 밀폐공간에서 갈탄 등으로 양생 작업 시 적절한 환기실시, 산소농도 측정기, 가스농도 측정기 등을 사용하여 안전성을 확인 후에 출입하여야 한다.",,,,,,,,,,,
83,C-24-2011,7.0,,,,(2),(다),,,,규정,m,,동절기에 밀폐공간에서 갈탄 등으로 양생 작업 시 호흡용 보호구 등 개인 보호구 착용을 철저히 하여야 한다.,,,,,,,,,,,
84,C-24-2011,7.0,,,,(2),(라),,,,규정,m,,열풍기 등 전기 기계기구 접지 및 누전차단기 등의 기능 점검으로 감전 방지 조치를 하여야 한다.,,,,,,,,,,,
85,C-24-2011,7.0,,,,(2),(마),,,,규정,m,,"콘크리트 양생 장소에 갈탄 등을 사용 시 화재 예방조치를 하고, 소화기를 비치하여야 한다.",,,,,,,,,,,
